,評価点,評価値,最適値
0,"(0.9165480136871338, 0.750533401966095, 0.41796058416366577, 0.5407042503356934, 0.8987366557121277, 0.471050500869751, 0.2132800817489624, 0.18873250484466553, 0.1896234154701233, 0.40760380029678345, 0.23524457216262817, 0.22224295139312744, 0.7124385833740234, 0.8876363039016724, 0.48149508237838745, 0.35401105880737305, 0.8275749683380127, 0.23315119743347168, 0.7271677851676941, 0.7625486254692078)",6.790088613610724,
1,"(0.6782881021499634, 0.2801166772842407, 0.05797600746154785, 0.07940548658370972, 0.6381544470787048, 0.13989078998565674, 0.21895265579223633, 0.4634566307067871, 0.1252231001853943, 0.3251650333404541, 0.45263898372650146, 0.35951489210128784, 0.4268803596496582, 0.8865934014320374, 0.10404068231582642, 0.8154950141906738, 0.3018559217453003, 0.7829301357269287, 0.23387277126312256, 0.8711422085762024)",4.8551086258717895,4.8551086258717895
2,"(0.7665771842002869, 0.4551966190338135, 0.4732425808906555, 0.35460031032562256, 0.08606845140457153, 0.26685601472854614, 0.6949509978294373, 0.3884168267250061, 0.8228340744972229, 0.3229210376739502, 0.5940971374511719, 0.15952175855636597, 0.4758291244506836, 0.7271714210510254, 0.18338459730148315, 0.8792985081672668, 0.025322377681732178, 0.3413175344467163, 0.9427348375320435, 0.3473963141441345)",5.705280867636503,
3,"(0.4737074375152588, 0.038470685482025146, 0.46231794357299805, 0.8496655821800232, 0.3290075659751892, 0.4978094696998596, 0.9585489630699158, 0.46333789825439453, 0.475868821144104, 0.4909372329711914, 0.9626719951629639, 0.9153109788894653, 0.3693263530731201, 0.46264564990997314, 0.33621418476104736, 0.9846699833869934, 0.13299870491027832, 0.6305933594703674, 0.6909316182136536, 0.24685871601104736)",7.269828915550406,
4,"(0.03791153430938721, 0.2717212438583374, 0.6634030342102051, 0.9890547394752502, 0.6729819774627686, 0.5040810108184814, 0.5926855802536011, 0.22747695446014404, 0.49453920125961304, 0.5090013146400452, 0.030096054077148438, 0.5634828209877014, 0.18269360065460205, 0.43452441692352295, 0.8115845322608948, 0.07719045877456665, 0.057983219623565674, 0.61868816614151, 0.49763190746307373, 0.39934825897216797)",5.1057668619956615,
5,"(0.5057850480079651, 0.16883492469787598, 0.012048602104187012, 0.5473098158836365, 0.33792316913604736, 0.12866389751434326, 0.21172833442687988, 0.9080394506454468, 0.6565523147583008, 0.800621747970581, 0.49488407373428345, 0.729472815990448, 0.6280147433280945, 0.5382311940193176, 0.7484556436538696, 0.9247594475746155, 0.4416844844818115, 0.21086227893829346, 0.8285769820213318, 0.10634279251098633)",6.4700828209088,
6,"(0.6368457674980164, 0.07062685489654541, 0.8757739663124084, 0.939885139465332, 0.09902417659759521, 0.32504093647003174, 0.07465392351150513, 0.7416464686393738, 0.7848030924797058, 0.23299026489257812, 0.7833123207092285, 0.6693428754806519, 0.9592023491859436, 0.05405360460281372, 0.8344658613204956, 0.47637730836868286, 0.4890228509902954, 0.8159201741218567, 0.9505391120910645, 0.605061948299408)",8.48454652129292,
7,"(0.01840817928314209, 0.7778375744819641, 0.5381933450698853, 0.2513968348503113, 0.5634177923202515, 0.01903480291366577, 0.17028915882110596, 0.7786659002304077, 0.4245230555534363, 0.3476640582084656, 0.6453606486320496, 0.13849443197250366, 0.48011714220046997, 0.8147610425949097, 0.46170592308044434, 0.6938928365707397, 0.3431352972984314, 0.41187453269958496, 0.8837858438491821, 0.31547826528549194)",5.405098780777145,
8,"(0.19823181629180908, 0.41870027780532837, 0.5286039113998413, 0.9136989712715149, 0.9139674305915833, 0.20304495096206665, 0.6067615747451782, 0.3920321464538574, 0.3654598593711853, 0.9764444828033447, 0.6884871125221252, 0.9249953031539917, 0.037335097789764404, 0.629358172416687, 0.7600606679916382, 0.5752857327461243, 0.03863710165023804, 0.6670191884040833, 0.4107205867767334, 0.5289820432662964)",7.344974099250344,
9,"(0.1278088092803955, 0.9304808974266052, 0.2588180899620056, 0.8769568204879761, 0.9009097814559937, 0.13019657135009766, 0.35284584760665894, 0.9456308484077454, 0.719718873500824, 0.7398754358291626, 0.2796981930732727, 0.33184653520584106, 0.25370562076568604, 0.9840124249458313, 0.2969443202018738, 0.1707480549812317, 0.01974654197692871, 0.7521587014198303, 0.12877118587493896, 0.485278844833374)",6.787429491230707,
10,"(0.40238444320857525, -0.5957525167614222, -0.21551878191530704, 0.42688597925007343, 0.4831696432083845, 0.8751229010522366, -0.2511456813663244, 0.5874963216483593, 0.8913108520209789, 0.8149510342627764, 0.16381877474486828, 0.6423686631023884, 0.7924041729420424, -0.49975569918751717, 0.6884558014571667, 0.3293128274381161, 0.7727026771754026, -0.7657566945999861, 0.246635464951396, 0.896641694009304)",7.559414260445174,4.8551086258717895
11,"(0.8829468097537756, 0.5724483523517847, 0.005491519346833229, 0.0004042014479637146, -0.2984295580536127, 0.9812543075531721, -0.6680107284337282, -0.4554823748767376, 0.5467347577214241, 0.6216034647077322, 0.5054290629923344, 0.9990987293422222, 0.027843356132507324, 0.5173664055764675, -0.9708153009414673, 0.014630459249019623, 0.07832838408648968, -0.606582073494792, 0.06383230164647102, -0.6966065354645252)",6.826463845397707,4.8551086258717895
12,"(0.5346708539873362, -0.35189627669751644, 0.7846991308033466, -0.10409529507160187, 0.9216300938278437, 0.03240705467760563, 0.49207006208598614, 0.4112853854894638, 0.19355983659625053, 0.7450944744050503, -0.5339222867041826, 0.9139306526631117, -0.046091433614492416, 0.3593851700425148, 0.12240222841501236, 0.525854105129838, 0.07366349175572395, 0.9368446450680494, 0.9613827057182789, -0.06462217681109905)",6.245330659308283,4.8551086258717895
13,"(0.9241785407066345, 0.5688809733837843, -0.6448698621243238, 0.20856807194650173, -0.3838152438402176, 0.5238772351294756, 0.9487663172185421, -0.14245290495455265, -0.6745351422578096, -0.539155462756753, 0.41431962698698044, 0.5720806699246168, -0.7553236931562424, 0.16068865917623043, 0.522169828414917, 0.9734526351094246, -0.6672259476035833, -0.45308191515505314, -0.7855926509946585, -2.0781531929969788e-05)",7.308160077635293,4.8551086258717895
14,"(-0.04718377999961376, 0.7605580892413855, 0.06658225506544113, 0.5223042741417885, -0.20310681499540806, 0.1911451742053032, 0.6305435169488192, -0.06376116909086704, -0.09996886365115643, 0.005393762141466141, -0.8223543912172318, 0.47461680322885513, 0.19590546190738678, 0.7594806607812643, 0.7767497934401035, 0.2711437810212374, -0.166714271530509, 0.5830732230097055, 0.9770702961832285, 0.4844651371240616)",5.098089938279418,4.8551086258717895
15,"(-0.6500025186687708, -0.6727908663451672, 0.2321655359119177, 0.7594270035624504, -0.7494718451052904, -0.2783526200801134, -0.6605329718440771, -0.9042820148169994, 0.045861128717660904, -0.7004357650876045, 0.29352736100554466, 0.3031992558389902, -0.5433685574680567, -0.02655680850148201, -0.2110323514789343, 0.6382675617933273, -0.18844671361148357, 0.7688119169324636, -0.016936631873250008, 0.5005963686853647)",5.695142923844852,4.8551086258717895
16,"(0.49070101231336594, 0.31544663943350315, -0.6115799974650145, 0.7594238929450512, 0.8488784208893776, -0.09901963733136654, 0.9892713092267513, 0.5241845920681953, 0.34996128268539906, -0.865259412676096, -0.9786324836313725, -0.593353234231472, 0.2996533680707216, -0.15125173702836037, -0.050981430336833, -0.9265655782073736, -0.3666702974587679, 0.37842088378965855, -0.6650236770510674, 0.4570487178862095)",7.35840342912979,4.8551086258717895
