,評価点,評価値,最適値
0,"(0.6233735084533691, 0.09236586093902588, 0.4468904733657837, 0.265125036239624, 0.6577885150909424, 0.3069072961807251, 0.3613539934158325, 0.38778167963027954, 0.13142865896224976, 0.012235641479492188, 0.7064815759658813, 0.010026514530181885, 0.3556697368621826, 0.8485226035118103, 0.8148201704025269, 0.43302565813064575, 0.03511238098144531, 0.10746389627456665, 0.5812843441963196, 0.09252512454986572, 0.794404923915863, 0.9621004462242126, 0.6346126794815063, 0.015040099620819092, 0.15827620029449463, 0.763573169708252, 0.43228477239608765, 0.6117705702781677, 0.8984615206718445, 0.2881866693496704, 0.4364750385284424, 0.03179389238357544, 0.41914254426956177, 0.9027190208435059, 0.40345799922943115)",9.412836967366882,
1,"(0.32953864336013794, 0.921142041683197, 0.7255649566650391, 0.4379214644432068, 0.20184940099716187, 0.3605911135673523, 0.7783345580101013, 0.8290784358978271, 0.24092376232147217, 0.2978370189666748, 0.8905493021011353, 0.3267325758934021, 0.5800531506538391, 0.616725504398346, 0.6390358805656433, 0.30948615074157715, 0.5375033617019653, 0.6921122074127197, 0.3986390233039856, 0.05163073539733887, 0.2623358368873596, 0.8459380269050598, 0.1418464183807373, 0.3276505470275879, 0.3183192014694214, 0.2699326276779175, 0.20515525341033936, 0.3183066248893738, 0.2533683776855469, 0.18750464916229248, 0.1660136580467224, 0.21540778875350952, 0.5761045217514038, 0.3439209461212158, 0.45043879747390747)",8.392207635023627,8.392207635023627
2,"(0.4112333059310913, 0.35674846172332764, 0.016662895679473877, 0.5693877339363098, 0.230307936668396, 0.05784040689468384, 0.17290085554122925, 0.132049560546875, 0.05709075927734375, 0.2879709005355835, 0.6730011105537415, 0.05206018686294556, 0.4960889220237732, 0.08500266075134277, 0.7411381006240845, 0.3873339295387268, 0.17059659957885742, 0.20407003164291382, 0.6472443342208862, 0.9389309287071228, 0.8849502205848694, 0.7919130325317383, 0.13324809074401855, 0.6687087416648865, 0.8170533776283264, 0.4348664879798889, 0.5141572952270508, 0.8883341550827026, 0.8840001225471497, 0.20630794763565063, 0.6142992973327637, 0.2374778389930725, 0.7211675047874451, 0.21393710374832153, 0.4694098234176636)",9.419661697821947,
3,"(0.44580143690109253, 0.4344474673271179, 0.9937089085578918, 0.5329557061195374, 0.19610613584518433, 0.5494591593742371, 0.7995775938034058, 0.16372817754745483, 0.5045454502105713, 0.2896133065223694, 0.7044820785522461, 0.09079766273498535, 0.44106656312942505, 0.9027126431465149, 0.7277235984802246, 0.7734580039978027, 0.6065679788589478, 0.28917330503463745, 0.6166867613792419, 0.6766803860664368, 0.6341416239738464, 0.019324898719787598, 0.2671661972999573, 0.19660556316375732, 0.9956954717636108, 0.5412428379058838, 0.8788002133369446, 0.662868320941925, 0.8273134231567383, 0.3553292155265808, 0.09507524967193604, 0.24577146768569946, 0.8959617614746094, 0.25001055002212524, 0.2152528166770935)",11.735765574189617,
4,"(0.3893962502479553, 0.6828688383102417, 0.2855517864227295, 0.7186047434806824, 0.5094158053398132, 0.5024330615997314, 0.6921188235282898, 0.7130395174026489, 0.07860851287841797, 0.18696922063827515, 0.6876751780509949, 0.7058255672454834, 0.12380999326705933, 0.42966902256011963, 0.4624462127685547, 0.93911212682724, 0.10962486267089844, 0.4380475878715515, 0.36998963356018066, 0.7711113691329956, 0.04203057289123535, 0.9463136792182922, 0.16356492042541504, 0.37978893518447876, 0.5521979928016663, 0.3138900399208069, 0.45915836095809937, 0.7214345335960388, 0.7113074660301208, 0.7817290425300598, 0.845912516117096, 0.11542636156082153, 0.3164908289909363, 0.15772181749343872, 0.579345166683197)",10.468279975167029,
5,"(0.8652155995368958, 0.29774409532546997, 0.012656033039093018, 0.6729749441146851, 0.6507890820503235, 0.7296494841575623, 0.42781174182891846, 0.537129819393158, 0.9572480320930481, 0.13888287544250488, 0.4959891438484192, 0.6392092108726501, 0.38176804780960083, 0.8158769607543945, 0.24576544761657715, 0.6313558220863342, 0.8413585424423218, 0.338151216506958, 0.09933507442474365, 0.08250337839126587, 0.5326300263404846, 0.4305919408798218, 0.2037668228149414, 0.29372674226760864, 0.07333821058273315, 0.37165188789367676, 0.1624661684036255, 0.03145688772201538, 0.7328632473945618, 0.7300572991371155, 0.18504798412322998, 0.818292498588562, 0.11702245473861694, 0.4120861887931824, 0.838762640953064)",9.846013157545315,
6,"(0.8766030669212341, 0.6845875382423401, 0.47768980264663696, 0.40291160345077515, 0.7847282886505127, 0.4673706889152527, 0.5237873196601868, 0.38953906297683716, 0.6315441131591797, 0.26257359981536865, 0.36855751276016235, 0.0609208345413208, 0.11599266529083252, 0.9615176320075989, 0.47162824869155884, 0.557669997215271, 0.22270852327346802, 0.9808487892150879, 0.365229070186615, 0.7133680582046509, 0.9533622860908508, 0.17350399494171143, 0.9812626838684082, 0.7681559920310974, 0.978256106376648, 0.6496756672859192, 0.9253576397895813, 0.6999032497406006, 0.16617119312286377, 0.0041727423667907715, 0.5113314390182495, 0.29292988777160645, 0.6640642285346985, 0.5473232269287109, 0.30427050590515137)",13.045814820494677,
7,"(0.025510966777801514, 0.31431251764297485, 0.7366792559623718, 0.3335399031639099, 0.01343393325805664, 0.09444892406463623, 0.4022446274757385, 0.9149866700172424, 0.0651555061340332, 0.7199651002883911, 0.41626375913619995, 0.20120328664779663, 0.03642702102661133, 0.3701261281967163, 0.746749222278595, 0.19042283296585083, 0.6868193745613098, 0.015088498592376709, 0.35317593812942505, 0.6331797242164612, 0.6863000988960266, 0.7925912141799927, 0.27760154008865356, 0.34365981817245483, 0.7764124274253845, 0.03592640161514282, 0.41217732429504395, 0.7563557624816895, 0.5883480906486511, 0.3867824673652649, 0.5383473634719849, 0.3402186632156372, 0.762081503868103, 0.8788633942604065, 0.2586674690246582)",9.189501113912833,
8,"(0.040391623973846436, 0.6956403255462646, 0.39444130659103394, 0.5684801340103149, 0.27327966690063477, 0.6393775343894958, 0.6998139023780823, 0.6890787482261658, 0.6189525723457336, 0.7026993036270142, 0.5837988257408142, 0.9655328989028931, 0.08670169115066528, 0.9767840504646301, 0.05623781681060791, 0.14692264795303345, 0.9368961453437805, 0.9106377959251404, 0.9769198894500732, 0.4320831298828125, 0.1361643671989441, 0.38761186599731445, 0.19757109880447388, 0.19829213619232178, 0.7704889178276062, 0.8460764288902283, 0.9923307299613953, 0.33683305978775024, 0.12508773803710938, 0.1630876064300537, 0.25898534059524536, 0.2893962860107422, 0.9891659617424011, 0.8146409392356873, 0.8252660632133484)",13.567829980112101,
9,"(0.03792154788970947, 0.8251885175704956, 0.48497629165649414, 0.3277919292449951, 0.13921046257019043, 0.8640761375427246, 0.5076501965522766, 0.7820008397102356, 0.29374396800994873, 0.39095234870910645, 0.01118624210357666, 0.8269360661506653, 0.26644599437713623, 0.3487890958786011, 0.2368481159210205, 0.7310750484466553, 0.8994863629341125, 0.5546120405197144, 0.6213330626487732, 0.290824830532074, 0.5954498052597046, 0.5839179158210754, 0.4341999292373657, 0.16314631700515747, 0.5645006895065308, 0.9050650000572205, 0.37302684783935547, 0.24604660272598267, 0.9422944188117981, 0.18627607822418213, 0.971821129322052, 0.4607430696487427, 0.12246721982955933, 0.6730467677116394, 0.08212924003601074)",10.756093601007358,
10,"(-0.8456628806889057, -0.7299424950033426, 0.3638114482164383, -0.5022898185998201, 0.9158631265163422, -0.17450487613677979, 0.7153734527528286, -0.6591016631573439, 0.23223754949867725, -0.2069233600050211, 0.5059022717177868, -0.1657372359186411, -0.3981827925890684, -0.8911273144185543, -0.4096850473433733, 0.4173998385667801, 0.6216791663318872, 0.5887260213494301, -0.6925426851958036, 0.4376629311591387, 0.5978172086179256, -0.5033057425171137, 0.8309912718832493, -0.4189429935067892, -0.12574130482971668, -0.06901655532419682, 0.5010987799614668, -0.7666752636432648, -0.8458603378385305, 0.12611043639481068, -0.14701410196721554, -0.06742441095411777, 0.4992735218256712, 0.9649853818118572, 0.023695223033428192)",10.801975865475114,8.392207635023627
