,評価点,評価値,最適値
0,"(0.08105844259262085, 0.09920692443847656, 0.7279284596443176, 0.9450850486755371, 0.05207180976867676, 0.11469072103500366, 0.32011330127716064, 0.9195449948310852, 0.6058626770973206, 0.37451785802841187, 0.5948634147644043, 0.31575238704681396, 0.06661438941955566, 0.9820085763931274, 0.8097004890441895, 0.6280203461647034, 0.7020465135574341, 0.41695088148117065, 0.6303828954696655, 0.6930307149887085, 0.5031205415725708, 0.6716740131378174, 0.7874807715415955, 0.9112992882728577, 0.5845791101455688, 0.9298279881477356, 0.8606098890304565, 0.6457353234291077, 0.43247056007385254, 0.6777784824371338, 0.9342558979988098, 0.696598470211029, 0.33133363723754883, 0.17585653066635132, 0.4400028586387634)",13.785081478558183,
1,"(0.05383908748626709, 0.5653705596923828, 0.5132353901863098, 0.9177927374839783, 0.15426045656204224, 0.3999521732330322, 0.6426455974578857, 0.905073881149292, 0.20624065399169922, 0.575194239616394, 0.49683743715286255, 0.911655604839325, 0.8496741056442261, 0.8938422799110413, 0.03247600793838501, 0.4275779724121094, 0.04138684272766113, 0.8882341384887695, 0.8032527565956116, 0.05813199281692505, 0.7867806553840637, 0.47341299057006836, 0.26131534576416016, 0.7804520130157471, 0.7714120745658875, 0.5142543315887451, 0.32188791036605835, 0.6229004263877869, 0.4040806293487549, 0.03212970495223999, 0.15801429748535156, 0.4010389447212219, 0.5950775742530823, 0.593194842338562, 0.9032090306282043)",12.183182320675005,
2,"(0.6064270734786987, 0.8058398365974426, 0.9851147532463074, 0.3298887610435486, 0.2582334280014038, 0.6751669645309448, 0.4068737030029297, 0.5074463486671448, 0.38697415590286255, 0.9492915272712708, 0.6076047420501709, 0.2408694624900818, 0.3000348210334778, 0.420509397983551, 0.5505514740943909, 0.21066433191299438, 0.5526655316352844, 0.4109886884689331, 0.712988018989563, 0.8456103205680847, 0.3157109022140503, 0.2324104905128479, 0.445750892162323, 0.23449021577835083, 0.39881575107574463, 0.9975740909576416, 0.6633566617965698, 0.6154495477676392, 0.3983011841773987, 0.4529736638069153, 0.9074785113334656, 0.13165318965911865, 0.26888853311538696, 0.23912107944488525, 0.6242439150810242)",10.936427316286373,
3,"(0.8480578660964966, 0.13042104244232178, 0.9394222497940063, 0.37201935052871704, 0.5210071802139282, 0.14315718412399292, 0.09861016273498535, 0.2406640648841858, 0.32589322328567505, 0.03473687171936035, 0.7974762320518494, 0.32822442054748535, 0.7102428078651428, 0.2682497501373291, 0.9878332018852234, 0.6940351128578186, 0.3679424524307251, 0.6484895348548889, 0.7627864480018616, 0.7453426122665405, 0.821783721446991, 0.7777608633041382, 0.4886963963508606, 0.8041918873786926, 0.12852561473846436, 0.40052974224090576, 0.9973560571670532, 0.30402523279190063, 0.7976559996604919, 0.8585658073425293, 0.7864731550216675, 0.3847147822380066, 0.6423801183700562, 0.08466053009033203, 0.8658660650253296)",13.434385722890724,
4,"(0.4356653094291687, 0.4444515109062195, 0.8313260078430176, 0.7686313986778259, 0.6504535675048828, 0.12150770425796509, 0.15226149559020996, 0.5686010718345642, 0.390519380569458, 0.8336474299430847, 0.14509588479995728, 0.4635968804359436, 0.23468464612960815, 0.43416547775268555, 0.5263406038284302, 0.5074536204338074, 0.7437160611152649, 0.08389902114868164, 0.007367551326751709, 0.7868791818618774, 0.5134449005126953, 0.8910718560218811, 0.9355850219726562, 0.08896815776824951, 0.7802759408950806, 0.20472508668899536, 0.9653268456459045, 0.5254175662994385, 0.7073202133178711, 0.5085447430610657, 0.18783408403396606, 0.3165324926376343, 0.04262185096740723, 0.749701201915741, 0.9883500933647156)",11.72916783815418,
5,"(0.49223482608795166, 0.5154187083244324, 0.8248021602630615, 0.9728044867515564, 0.9599251747131348, 0.0672045350074768, 0.3004031181335449, 0.5256549715995789, 0.17879706621170044, 0.7870154976844788, 0.4937083125114441, 0.1643020510673523, 0.5110790133476257, 0.8456288576126099, 0.11113518476486206, 0.2848448157310486, 0.7814580798149109, 0.49268901348114014, 0.8602491021156311, 0.8191424012184143, 0.08165532350540161, 0.5487845540046692, 0.7105765342712402, 0.5277769565582275, 0.9949778914451599, 0.9469601511955261, 0.08052933216094971, 0.7539860010147095, 0.44059789180755615, 0.3546561598777771, 0.9232291579246521, 0.7092183232307434, 0.16590362787246704, 0.5029982924461365, 0.600348174571991)",13.552644497781586,
6,"(0.9955158233642578, 0.23260802030563354, 0.040802955627441406, 0.5461862087249756, 0.6925439834594727, 0.035403668880462646, 0.4237514138221741, 0.018632709980010986, 0.06401538848876953, 0.6268098950386047, 0.5390120148658752, 0.17647117376327515, 0.6168166995048523, 0.17116934061050415, 0.44631683826446533, 0.4971364140510559, 0.26819825172424316, 0.8439900875091553, 0.11981785297393799, 0.18499606847763062, 0.7496498823165894, 0.4960993528366089, 0.09570163488388062, 0.6352615356445312, 0.9196634292602539, 0.8935177326202393, 0.26563751697540283, 0.5762720108032227, 0.7865409851074219, 0.4351165294647217, 0.8116437792778015, 0.5789276957511902, 0.6710638999938965, 0.08625149726867676, 0.5983632206916809)",10.298838379579603,10.298838379579603
7,"(0.5814793705940247, 0.29018789529800415, 0.26383423805236816, 0.9017071723937988, 0.6064706444740295, 0.6458388566970825, 0.6138870716094971, 0.33512985706329346, 0.6542497277259827, 0.0205690860748291, 0.789416491985321, 0.8109134435653687, 0.4104717969894409, 0.10339677333831787, 0.8843694925308228, 0.13703811168670654, 0.27841413021087646, 0.13006377220153809, 0.5019639730453491, 0.7659154534339905, 0.5165078043937683, 0.8095542788505554, 0.893133819103241, 0.0849345326423645, 0.6090447902679443, 0.039357781410217285, 0.360543429851532, 0.4109596610069275, 0.0255434513092041, 0.2891244888305664, 0.9151378273963928, 0.5484380125999451, 0.4230177402496338, 0.9621304869651794, 0.1625465750694275)",10.953404135139635,
8,"(0.3824279308319092, 0.3916228413581848, 0.13499468564987183, 0.6370251774787903, 0.15852338075637817, 0.9753872752189636, 0.3318352699279785, 0.9377304911613464, 0.5223091840744019, 0.9846933484077454, 0.20263320207595825, 0.6403272151947021, 0.6442654132843018, 0.8789930939674377, 0.37562572956085205, 0.40478914976119995, 0.7094646096229553, 0.7188020348548889, 0.5323986411094666, 0.6947571039199829, 0.7005996108055115, 0.9872469305992126, 0.4219285249710083, 0.5276260375976562, 0.9007061123847961, 0.5234408378601074, 0.37385106086730957, 0.7028800249099731, 0.6454797387123108, 0.41202104091644287, 0.43247222900390625, 0.6632591485977173, 0.5713614821434021, 0.21193808317184448, 0.6272428035736084)",13.281053811681513,
9,"(0.585272490978241, 0.4894990921020508, 0.39543747901916504, 0.6070054173469543, 0.3978753685951233, 0.3471064567565918, 0.036497414112091064, 0.6346127986907959, 0.8824712634086609, 0.8553778529167175, 0.670549750328064, 0.20298463106155396, 0.5055564045906067, 0.237585186958313, 0.5800464153289795, 0.2334403395652771, 0.3842701315879822, 0.81679767370224, 0.22208237648010254, 0.48100101947784424, 0.8341629505157471, 0.9771246910095215, 0.7976340651512146, 0.39763587713241577, 0.508746325969696, 0.7768102288246155, 0.15917223691940308, 0.7092052698135376, 0.19058698415756226, 0.6986650824546814, 0.6291002631187439, 0.03468078374862671, 0.027825236320495605, 0.4045712947845459, 0.36124545335769653)",10.64146249676978,
10,"(-0.14336488209664822, -0.5979946814477444, -0.3970784656703472, -0.21142170950770378, 0.051275286823511124, -0.5328133180737495, 0.09100467152893543, 0.5795912649482489, 0.3805467989295721, -0.3250398188829422, 0.2335305716842413, -0.15415444038808346, 0.4965980537235737, -0.0934292022138834, -0.8768619466573, 0.40219539031386375, 0.958574203774333, 0.14765608310699463, -0.7380913682281971, -0.6049826294183731, 0.05317159742116928, 0.011634256690740585, 0.31744235008955, -0.004957765340805054, -0.7469684220850468, 0.38908379152417183, -0.965182377025485, 0.551524605602026, 0.18308300338685513, -0.9042934942990541, 0.08381638862192631, -0.48037696443498135, 0.37735213339328766, -0.11392926052212715, 0.418243583291769)",8.045668598250087,8.045668598250087
11,"(-0.9777130540460348, -0.28989190980792046, -0.6798186972737312, 0.26971890591084957, -0.2595417071133852, 0.604365412145853, 0.5500990971922874, 0.5873296950012445, 0.7368623428046703, 0.437505517154932, -0.15400091744959354, -0.670287286862731, -0.2385286558419466, -0.8926984779536724, 0.6416208911687136, 0.08412021771073341, 0.20789596252143383, -0.280335133895278, 0.6780210826545954, -0.5286257546395063, -0.732509071007371, 0.9048615377396345, -0.5064527783542871, 0.018018469214439392, -0.8647324424237013, -0.14362145401537418, 0.3049862012267113, 0.8906385730952024, 0.9715906046330929, 0.06653055921196938, 0.1435560528188944, 0.0751638151705265, 0.9908265490084887, 0.7842576242983341, -0.22161873802542686)",11.883342094953537,8.045668598250087
12,"(-0.5252840891480446, 0.9763749558478594, -0.6347514055669308, 0.07176217436790466, 0.4489594101905823, -0.17525149509310722, -0.9326994270086288, 0.5446570515632629, -0.26468373090028763, 0.6037204973399639, 0.7137399986386299, 0.5249707419425249, -0.13850561901926994, 0.14778290875256062, 0.7283484153449535, 0.7093967422842979, -0.5300186462700367, 0.5493658296763897, -0.3104945458471775, -0.304299745708704, -0.8533513974398375, 0.6876971498131752, -0.3516973163932562, -0.35154407657682896, -0.22210079431533813, -0.24390454404056072, 0.59947869181633, -0.16139686480164528, 0.7137574795633554, 0.45772926323115826, 0.47529566287994385, 0.01026524044573307, -0.1352013163268566, -0.3206845372915268, 0.8593196775764227)",9.84936674966669,8.045668598250087
