,評価点,評価値,最適値
0,"(0.0737231969833374, 0.30104851722717285, 0.006314396858215332, 0.24985551834106445, 0.9240912199020386)",1.0124775538513262,
1,"(0.245621919631958, 0.8010221719741821, 0.6017287969589233, 0.5717653036117554, 0.34721457958221436)",1.511517719176254,
2,"(0.5008770823478699, 0.3092597723007202, 0.25486207008361816, 0.7987117767333984, 0.47283226251602173)",1.2729849839207574,
3,"(0.8103967905044556, 0.9250239133834839, 0.6953597664833069, 0.9419113397598267, 0.007829546928405762)",2.8831956770081923,
4,"(0.12400734424591064, 0.2694360017776489, 0.3204149603843689, 0.4483780264854431, 0.2155362367630005)",0.43813805131190264,
5,"(0.015608668327331543, 0.09661746025085449, 0.4028511047363281, 0.0008443593978881836, 0.40035754442214966)",0.33215445305808444,0.33215445305808444
6,"(0.7272222638130188, 0.09633076190948486, 0.2169092893600464, 0.1703948974609375, 0.5906099081039429)",0.9630359611173454,
7,"(0.8506728410720825, 0.038382768630981445, 0.5681662559509277, 0.030932247638702393, 0.44747602939605713)",1.2491220146947661,
8,"(0.0950358510017395, 0.4538978338241577, 0.5573102831840515, 0.20834755897521973, 0.3728786110877991)",0.708096972206274,
9,"(0.5281982421875, 0.09308028221130371, 0.2175203561782837, 0.3208577036857605, 0.04430800676345825)",0.4398852928162782,
10,"(0.15545579788999178, 0.18180977756545477, 0.1194307027082209, 0.054496314254582096, 0.12749606199178987)",0.09071008715614205,0.09071008715614205
11,"(0.13202087947630148, -0.03743809683584173, 0.21069247050368506, 0.19373584210372535, 0.1286046825585745)",0.11729518173096348,0.09071008715614205
12,"(0.1339653659160596, 0.12621451775655718, 0.3660898059503166, 0.0469686119246997, -0.0365981346859475)",0.17144404374690828,0.09071008715614205
13,"(-0.149763540761686, 0.13723368573165234, 0.14981173471133574, 0.13634815489254704, 0.02875048279916416)",0.08312316810197777,0.08312316810197777
14,"(0.10680259171972346, 0.08526415203876987, 0.020600226366546882, 0.20864514000068463, -0.19085836033707695)",0.09906084670375617,0.08312316810197777
15,"(-0.0076604835185117215, -0.04699576801326027, 0.02531578162808884, -0.10284500529917699, -0.06159119789692519)",0.017278744791700593,0.017278744791700593
16,"(-0.003964909274568405, -0.010426102997732799, -0.1296359913695537, 0.0698370442986214, 0.06598205239737699)",0.026160758382579707,0.017278744791700593
17,"(-0.03771969616505836, 0.15364068284470062, -0.11290737023834505, -0.1055284838708335, -0.08506564578646654)",0.056148734159054275,0.017278744791700593
18,"(0.25588557354789665, -0.02209152898859033, -0.14210754770096862, -0.07095187642960503, -0.0579020923857317)",0.09454683858810056,0.017278744791700593
