,評価点,評価値,最適値
0,"(0.6222432255744934, 0.7014684677124023, 0.16153955459594727, 0.7405325770378113, 0.2965608239173889, 0.7106307148933411, 0.4244670867919922, 0.3167320489883423, 0.89178866147995, 0.8562853932380676, 0.5019755363464355, 0.07206809520721436, 0.7376613020896912, 0.9820348024368286, 0.009627103805541992, 0.4248957633972168, 0.14986199140548706, 0.4793365001678467, 0.3599735498428345, 0.6654462814331055, 0.284348726272583, 0.32593244314193726, 0.31814950704574585, 0.8002780675888062, 0.09514510631561279, 0.9464000463485718, 0.8325545191764832, 0.8530219793319702, 0.77199786901474, 0.22437280416488647, 0.8246529698371887, 0.48740100860595703, 0.218539297580719, 0.8690798878669739, 0.04572176933288574, 0.5559597015380859, 0.17204362154006958, 0.7892372012138367, 0.685983419418335, 0.4557933211326599)",13.889898049833828,
1,"(0.17500507831573486, 0.9334233999252319, 0.8477176427841187, 0.6297888159751892, 0.995884120464325, 0.6222772598266602, 0.2189599871635437, 0.0171927809715271, 0.7594503164291382, 0.3016098141670227, 0.44037163257598877, 0.6401825547218323, 0.7197859287261963, 0.6073336005210876, 0.9319122433662415, 0.931832492351532, 0.42027372121810913, 0.9538626074790955, 0.4146648049354553, 0.7896787524223328, 0.18372023105621338, 0.8230316042900085, 0.8146634101867676, 0.36905860900878906, 0.4010087847709656, 0.6183534860610962, 0.21970534324645996, 0.598253071308136, 0.3198885917663574, 0.006512701511383057, 0.6862563490867615, 0.43044763803482056, 0.8508257269859314, 0.2747034430503845, 0.5138466954231262, 0.2503676414489746, 0.7731812596321106, 0.21492624282836914, 0.41438573598861694, 0.3794047236442566)",14.526373984371634,
2,"(0.5024883151054382, 0.7871977090835571, 0.9354596138000488, 0.21384578943252563, 0.8809128999710083, 0.5794421434402466, 0.6678801774978638, 0.37269723415374756, 0.5140673518180847, 0.18183249235153198, 0.3057265281677246, 0.5092043876647949, 0.6751353740692139, 0.9318558573722839, 0.28583794832229614, 0.829196035861969, 0.34361934661865234, 0.4625784158706665, 0.8683444857597351, 0.35211992263793945, 0.7702363729476929, 0.4454106092453003, 0.6429867744445801, 0.6978477239608765, 0.9236974716186523, 0.7572445273399353, 0.11038082838058472, 0.731869101524353, 0.3762539029121399, 0.30664730072021484, 0.6943474411964417, 0.48471981287002563, 0.1484919786453247, 0.18879973888397217, 0.11222583055496216, 0.3347401022911072, 0.18661147356033325, 0.14353853464126587, 0.6137216687202454, 0.9443700909614563)",13.568758648772938,
3,"(0.6060923337936401, 0.2779653072357178, 0.1383678913116455, 0.5512880086898804, 0.4523817300796509, 0.7473219633102417, 0.0366138219833374, 0.5268748998641968, 0.25348687171936035, 0.5781334638595581, 0.511934757232666, 0.0805402398109436, 0.944955050945282, 0.03755122423171997, 0.6470537185668945, 0.04966259002685547, 0.2110552191734314, 0.021892845630645752, 0.9433010816574097, 0.54842609167099, 0.9786822199821472, 0.538103461265564, 0.9182125926017761, 0.8707618117332458, 0.8463435173034668, 0.7692749500274658, 0.5660208463668823, 0.8470680713653564, 0.4682554602622986, 0.9121925234794617, 0.5781125426292419, 0.3104096055030823, 0.8077028393745422, 0.5545842051506042, 0.7232023477554321, 0.4385465979576111, 0.14289242029190063, 0.26549839973449707, 0.6278468370437622, 0.220811128616333)",13.91369407982575,
4,"(0.6125005483627319, 0.9956442713737488, 0.35117053985595703, 0.08037430047988892, 0.4145578145980835, 0.709195613861084, 0.14793074131011963, 0.40863895416259766, 0.1875361204147339, 0.4748116135597229, 0.6654075980186462, 0.3473699688911438, 0.7620329260826111, 0.0681302547454834, 0.11024248600006104, 0.11948519945144653, 0.2763846516609192, 0.8335391283035278, 0.15083366632461548, 0.04770272970199585, 0.9137916564941406, 0.1657004952430725, 0.9849522113800049, 0.3371691107749939, 0.264440655708313, 0.76080721616745, 0.4288889169692993, 0.5451340079307556, 0.18287944793701172, 0.23799705505371094, 0.6332951188087463, 0.5876691937446594, 0.14346909523010254, 0.5066683888435364, 0.6272914409637451, 0.7715235948562622, 0.8948467969894409, 0.16831809282302856, 0.8268666863441467, 0.13646650314331055)",11.302065578321656,11.302065578321656
5,"(0.9953583478927612, 0.02501821517944336, 0.010083615779876709, 0.81815105676651, 0.9041143655776978, 0.2747322916984558, 0.010931015014648438, 0.8164646029472351, 0.5087990164756775, 0.955405056476593, 0.8202189803123474, 0.14210093021392822, 0.20852768421173096, 0.8680713772773743, 0.9041288495063782, 0.30709677934646606, 0.10515224933624268, 0.45958971977233887, 0.24423694610595703, 0.021164655685424805, 0.6656984686851501, 0.8316997289657593, 0.15989607572555542, 0.8165132403373718, 0.3476327657699585, 0.06160706281661987, 0.8718503713607788, 0.610560953617096, 0.6564587950706482, 0.548343300819397, 0.8702153563499451, 0.6974272727966309, 0.3499658703804016, 0.1588769555091858, 0.6409543752670288, 0.005900442600250244, 0.3649033308029175, 0.6531521677970886, 0.4181392192840576, 0.03930693864822388)",13.430979389851593,
6,"(0.13627099990844727, 0.1215863823890686, 0.20922952890396118, 0.28789132833480835, 0.5699808597564697, 0.6974464654922485, 0.24157440662384033, 0.10344791412353516, 0.8634896874427795, 0.9104194045066833, 0.5806089043617249, 0.33224767446517944, 0.10853374004364014, 0.8861032128334045, 0.27390968799591064, 0.7469554543495178, 0.2908328175544739, 0.39610034227371216, 0.09408599138259888, 0.13698804378509521, 0.49846869707107544, 0.20565086603164673, 0.6629477143287659, 0.8510498404502869, 0.44442713260650635, 0.3853265047073364, 0.8802445530891418, 0.8234554529190063, 0.7752735614776611, 0.3135290741920471, 0.6067278981208801, 0.7669339776039124, 0.5382435321807861, 0.08059138059616089, 0.2931986451148987, 0.5000773668289185, 0.5393479466438293, 0.4815654158592224, 0.009021639823913574, 0.7053446173667908)",11.323122545222933,
7,"(0.7657010555267334, 0.8899492025375366, 0.8517904877662659, 0.7669283747673035, 0.37056446075439453, 0.8114526867866516, 0.45463114976882935, 0.9105713963508606, 0.4408860206604004, 0.1454487442970276, 0.8306244015693665, 0.31081223487854004, 0.1594841480255127, 0.19281351566314697, 0.5876802206039429, 0.00311124324798584, 0.17831897735595703, 0.10733366012573242, 0.2065621018409729, 0.8924868106842041, 0.8299596309661865, 0.6706226468086243, 0.3933562636375427, 0.27379900217056274, 0.6142416596412659, 0.7179922461509705, 0.8694947361946106, 0.7351886034011841, 0.23003846406936646, 0.7013866901397705, 0.4603811502456665, 0.40736204385757446, 0.07576340436935425, 0.1661994457244873, 0.8879953026771545, 0.8077959418296814, 0.8131611943244934, 0.4743136167526245, 0.7451730966567993, 0.7133377194404602)",14.721340721478374,
8,"(0.9158611297607422, 0.08318597078323364, 0.6039106845855713, 0.7557914853096008, 0.5623456239700317, 0.8515342473983765, 0.4832773804664612, 0.6666579246520996, 0.878182590007782, 0.0002052783966064453, 0.14702463150024414, 0.9444013237953186, 0.32837235927581787, 0.4978516101837158, 0.15013712644577026, 0.19834190607070923, 0.29224538803100586, 0.2772561311721802, 0.1906135082244873, 0.17464536428451538, 0.47327154874801636, 0.6870140433311462, 0.6899648904800415, 0.8860963582992554, 0.49013274908065796, 0.2354336380958557, 0.8813192248344421, 0.3248729109764099, 0.11965590715408325, 0.7459174394607544, 0.015178561210632324, 0.09684979915618896, 0.575314462184906, 0.5327776670455933, 0.6760246157646179, 0.33287274837493896, 0.5397908091545105, 0.8446347713470459, 0.32060062885284424, 0.6969921588897705)",12.323831795676064,
9,"(0.6513777375221252, 0.046436607837677, 0.3549550175666809, 0.6826228499412537, 0.23689043521881104, 0.8721870183944702, 0.49748486280441284, 0.6342405080795288, 0.6706245541572571, 0.6411677002906799, 0.25576967000961304, 0.8222265243530273, 0.37557244300842285, 0.15046346187591553, 0.37580323219299316, 0.08051371574401855, 0.41701143980026245, 0.024471640586853027, 0.32199859619140625, 0.41234779357910156, 0.3193800449371338, 0.016629457473754883, 0.8212088346481323, 0.18459397554397583, 0.5355063080787659, 0.4018594026565552, 0.07736623287200928, 0.458850622177124, 0.14647990465164185, 0.4462190866470337, 0.9148504734039307, 0.7051353454589844, 0.9730949997901917, 0.2878361940383911, 0.4746420979499817, 0.7142858505249023, 0.7750809788703918, 0.376677930355072, 0.43294990062713623, 0.8624634146690369)",11.316359381807235,
