,評価点,評価値,最適値
0,"(0.3152543902397156, 0.9898610711097717, 0.968632698059082, 0.14174193143844604, 0.372501015663147, 0.33408671617507935, 0.3383215665817261, 0.8207190036773682, 0.23562157154083252, 0.13812631368637085, 0.3458649516105652, 0.37570899724960327, 0.03983348608016968, 0.743541419506073, 0.26598459482192993, 0.7157100439071655, 0.2470669150352478, 0.07753312587738037, 0.8846782445907593, 0.9520107507705688, 0.7573688626289368, 0.1639806032180786, 0.20696038007736206, 0.6418864727020264, 0.9820522665977478, 0.7415686845779419, 0.4900556206703186, 0.9672508239746094, 0.08123397827148438, 0.5638815760612488, 0.5638245344161987, 0.1813204288482666, 0.3293737769126892, 0.48360157012939453, 0.356905996799469, 0.9297833442687988, 0.3524034023284912, 0.15826672315597534, 0.8343271017074585, 0.09744691848754883)",12.914636162667275,
1,"(0.46485501527786255, 0.886253297328949, 0.8142805695533752, 0.5229216814041138, 0.1506049633026123, 0.7041564583778381, 0.07392555475234985, 0.5327586531639099, 0.3603784441947937, 0.5295196771621704, 0.6333340406417847, 0.9253437519073486, 0.25845396518707275, 0.7335461974143982, 0.1941593885421753, 0.8719948530197144, 0.8448688983917236, 0.5872481465339661, 0.2126486897468567, 0.6325448751449585, 0.928625226020813, 0.45116961002349854, 0.4156501889228821, 0.046191394329071045, 0.8784615397453308, 0.945121705532074, 0.974330484867096, 0.896278440952301, 0.6842005252838135, 0.35037320852279663, 0.9383583068847656, 0.40279775857925415, 0.4302605986595154, 0.822094202041626, 0.9885121583938599, 0.47408199310302734, 0.04673933982849121, 0.16335463523864746, 0.7444063425064087, 0.8316763043403625)",16.950049395837084,
2,"(0.8788628578186035, 0.8821552991867065, 0.9890438318252563, 0.5590187311172485, 0.7747752070426941, 0.7048617601394653, 0.42895013093948364, 0.3294637203216553, 0.22801339626312256, 0.6321828365325928, 0.6107242703437805, 0.7056840658187866, 0.0960572361946106, 0.03375059366226196, 0.08148044347763062, 0.6436538696289062, 0.2593425512313843, 0.9631953239440918, 0.28076356649398804, 0.6198605895042419, 0.8941366672515869, 0.6930156946182251, 0.9415974617004395, 0.3275911211967468, 0.5606684684753418, 0.4161248207092285, 0.6732840538024902, 0.15113449096679688, 0.5952129364013672, 0.9001061320304871, 0.07950037717819214, 0.6593506336212158, 0.0502471923828125, 0.32352662086486816, 0.6483845114707947, 0.5172024369239807, 0.4921555519104004, 0.44903886318206787, 0.3929177522659302, 0.03136730194091797)",13.680117091285911,
3,"(0.011965751647949219, 0.10030019283294678, 0.38209009170532227, 0.09129863977432251, 0.7072714567184448, 0.9570851922035217, 0.6107213497161865, 0.6975835561752319, 0.16871970891952515, 0.032239556312561035, 0.279443621635437, 0.3357144594192505, 0.3813176155090332, 0.7359369397163391, 0.06507134437561035, 0.1712629795074463, 0.8562487363815308, 0.6160752773284912, 0.37529700994491577, 0.5760304927825928, 0.9205946326255798, 0.6155997514724731, 0.9952719211578369, 0.7134175300598145, 0.8089869618415833, 0.7006738185882568, 0.45586562156677246, 0.627225399017334, 0.3696632385253906, 0.5305985808372498, 0.9179440140724182, 0.040796101093292236, 0.7289862036705017, 0.22519785165786743, 0.37657463550567627, 0.136339008808136, 0.6018127202987671, 0.4693267345428467, 0.9138237833976746, 0.7885199189186096)",13.48352374046129,
4,"(0.6901129484176636, 0.5125336050987244, 0.8696742653846741, 0.651303768157959, 0.6883605718612671, 0.30299854278564453, 0.08831578493118286, 0.4958661198616028, 0.5549296736717224, 0.8118244409561157, 0.7078857421875, 0.3237125873565674, 0.7071965336799622, 0.9889332056045532, 0.8441178202629089, 0.08371001482009888, 0.2353464961051941, 0.38220757246017456, 0.8992015719413757, 0.1889897584915161, 0.3970602750778198, 0.8436807990074158, 0.31001925468444824, 0.3221810460090637, 0.4024348258972168, 0.9157429933547974, 0.060368359088897705, 0.6001707911491394, 0.9745697379112244, 0.09554213285446167, 0.6694698333740234, 0.9962949156761169, 0.8938753008842468, 0.8110581636428833, 0.43828535079956055, 0.4421238899230957, 0.835231363773346, 0.203851580619812, 0.5888465642929077, 0.03758662939071655)",15.32029384822535,
5,"(0.710390567779541, 0.44439226388931274, 0.5324298143386841, 0.16816014051437378, 0.10660910606384277, 0.2917875647544861, 0.6478235125541687, 0.07538306713104248, 0.6725063323974609, 0.4269038438796997, 0.2948605418205261, 0.7466956973075867, 0.8065650463104248, 0.8199121356010437, 0.759084939956665, 0.7191098928451538, 0.10188955068588257, 0.42289936542510986, 0.9831604957580566, 0.04140520095825195, 0.2462943196296692, 0.6418763995170593, 0.47440439462661743, 0.8767884969711304, 0.1129612922668457, 0.30627501010894775, 0.05232405662536621, 0.8509979248046875, 0.30249398946762085, 0.07037800550460815, 0.4678078293800354, 0.3950223922729492, 0.796343207359314, 0.9661344289779663, 0.6571396589279175, 0.4571967124938965, 0.8802983164787292, 0.0879284143447876, 0.3982369899749756, 0.6739156246185303)",12.763624564036956,
6,"(0.5458077788352966, 0.09719133377075195, 0.21472865343093872, 0.19076693058013916, 0.2299720048904419, 0.7210405468940735, 0.9033997058868408, 0.018478810787200928, 0.2784916162490845, 0.3016197681427002, 0.09260481595993042, 0.5619487762451172, 0.788594126701355, 0.8028736710548401, 0.06666499376296997, 0.007681429386138916, 0.14835083484649658, 0.7936896681785583, 0.4829861521720886, 0.12342345714569092, 0.6908420920372009, 0.12017452716827393, 0.612257182598114, 0.6030250787734985, 0.8853597044944763, 0.9080430865287781, 0.37782740592956543, 0.755434513092041, 0.18707311153411865, 0.7852242588996887, 0.16804099082946777, 0.1643662452697754, 0.20926183462142944, 0.5719545483589172, 0.25635236501693726, 0.6226759552955627, 0.9597266912460327, 0.32034701108932495, 0.49191606044769287, 0.3708203434944153)",10.92987653531154,10.92987653531154
7,"(0.6543065309524536, 0.931658148765564, 0.7273099422454834, 0.9982852935791016, 0.24423527717590332, 0.9747727513313293, 0.18873047828674316, 0.5271484851837158, 0.9790624976158142, 0.5579214692115784, 0.5918471217155457, 0.11771941184997559, 0.039814889430999756, 0.03305405378341675, 0.6772752404212952, 0.23277390003204346, 0.05772346258163452, 0.10728073120117188, 0.3893051743507385, 0.991308867931366, 0.9047258496284485, 0.29099583625793457, 0.05692499876022339, 0.41967445611953735, 0.6724846959114075, 0.010088562965393066, 0.6629254221916199, 0.2996641993522644, 0.42290496826171875, 0.23663049936294556, 0.33996546268463135, 0.5511471629142761, 0.9870808124542236, 0.23239010572433472, 0.5059232115745544, 0.9637095928192139, 0.30580031871795654, 0.2840173840522766, 0.40423351526260376, 0.45342546701431274)",12.91820184234967,
8,"(0.9536433219909668, 0.3260681629180908, 0.16162055730819702, 0.7697701454162598, 0.355258584022522, 0.8523591160774231, 0.49222952127456665, 0.5483046770095825, 0.6353699564933777, 0.8016303777694702, 0.33015865087509155, 0.9449288249015808, 0.8635746240615845, 0.41777634620666504, 0.20550811290740967, 0.9586739540100098, 0.5989837050437927, 0.6868686079978943, 0.8146989345550537, 0.7845635414123535, 0.6050674915313721, 0.691716730594635, 0.6638219356536865, 0.028398096561431885, 0.5844317674636841, 0.33130770921707153, 0.8699631690979004, 0.9478651881217957, 0.7098233103752136, 0.5849944353103638, 0.68270343542099, 0.4966234564781189, 0.6644279360771179, 0.5369402170181274, 0.2258085012435913, 0.15774118900299072, 0.1695951223373413, 0.7586795091629028, 0.03807634115219116, 0.48851388692855835)",15.671243798221816,
9,"(0.9522588849067688, 0.2235041856765747, 0.11543834209442139, 0.9133597016334534, 0.44877201318740845, 0.8570722341537476, 0.4225214719772339, 0.6117936372756958, 0.6027306914329529, 0.8056247234344482, 0.9096364378929138, 0.5711933374404907, 0.9802919030189514, 0.777854323387146, 0.6630736589431763, 0.3990864157676697, 0.6180877089500427, 0.11688119173049927, 0.7430180907249451, 0.3635440468788147, 0.75046306848526, 0.43902695178985596, 0.6520490050315857, 0.9425280094146729, 0.7027467489242554, 0.7880266904830933, 0.7364785671234131, 0.46718305349349976, 0.85294109582901, 0.25767940282821655, 0.40674495697021484, 0.03576469421386719, 0.4681010842323303, 0.5836994051933289, 0.10450828075408936, 0.555141031742096, 0.5206749439239502, 0.3384495973587036, 0.22280120849609375, 0.4705234169960022)",15.145208094463555,
