,評価点,評価値,最適値
0,"(0.006448566913604736, 0.857720673084259)",0.7357263370513536,
1,"(0.556063711643219, 0.7000225782394409)",0.7992384614514272,
2,"(0.16339093446731567, 0.9989734888076782)",1.024644628806687,
3,"(0.1273273229598999, 0.8822824358940125)",0.7946345438592068,
4,"(0.09217453002929688, 0.6106303930282593)",0.38136562087596815,
5,"(0.33157455921173096, 0.29247838258743286)",0.19548529259741443,0.19548529259741443
6,"(0.5031070113182068, 0.7768856883049011)",0.8566680375305182,
7,"(0.3469829559326172, 0.7746877074241638)",0.7205382157418434,
8,"(0.31227701902389526, 0.9417362809181213)",0.984384159407945,
9,"(0.21133852005004883, 0.7344555854797363)",0.5840889770993272,
10,"(-0.2326539303485967, -0.19490761648650634)",0.09211683027110072,0.09211683027110072
11,"(0.40647920052774744, -0.5098220336028461)",0.42514384640861824,0.09211683027110072
12,"(-0.9705634719559632, 0.004994709743677278)",0.9420184002206372,0.09211683027110072
13,"(0.01978931755359754, 0.015179527620820843)",0.0006220351480283866,0.0006220351480283866
14,"(0.04355678236832367, -0.13070378265840574)",0.018980672091497276,0.0006220351480283866
15,"(-0.0513963868722711, -0.009105010422048688)",0.002724489798309776,0.0006220351480283866
16,"(-0.34460508293490905, -1.0)",1.1187526631845754,0.0006220351480283866
17,"(4.833892307144064e-05, -0.021136929549297898)",0.0004467721274234663,0.0004467721274234663
18,"(0.0404497739298063, 0.007533755825887708)",0.0016929416878165345,0.0004467721274234663
19,"(-0.025011679427816264, -0.03243888330379685)",0.0016778652577971974,0.0004467721274234663
20,"(-0.02265155844964627, 0.0792537880970467)",0.006794256027929322,0.0004467721274234663
21,"(-0.014104630215345165, -0.015577848247221112)",0.00044160994952507763,0.00044160994952507763
22,"(0.012498517263835851, -0.0030090127014575497)",0.00016526709123193566,0.00016526709123193566
23,"(-0.019547313167545776, -0.016785859566121598)",0.0006638625334436644,0.00016526709123193566
24,"(0.024071836879454703, 0.0035103470484017826)",0.0005917758671512987,0.00016526709123193566
25,"(-0.02116779804031939, -0.01694153065089509)",0.0007350911346709672,0.00016526709123193566
26,"(0.02303967764643243, 0.0036741285594148847)",0.0005443259667226262,0.00016526709123193566
27,"(-0.020353550581125694, -0.01631211743067312)",0.0006803521963305119,0.00016526709123193566
28,"(0.019811276964620556, 0.0026082719340285603)",0.00039928977745074613,0.00016526709123193566
29,"(-0.01995269419780969, -0.01596527957176735)",0.0006530001575560003,0.00016526709123193566
30,"(-0.013864097549213094, -0.013582251952113754)",0.0003766907689447944,0.00016526709123193566
31,"(0.026150806621950386, 0.005947948224123014)",0.0007192427750554923,0.00016526709123193566
32,"(-0.0170932291101228, -0.014433519437904111)",0.0005005049647755053,0.00016526709123193566
33,"(0.022927906754737527, 0.005255425158280687)",0.0005533084017482283,0.00016526709123193566
34,"(-0.017392964688084635, -0.014614881768248255)",0.0005161099897408343,0.00016526709123193566
35,"(0.019070999263993887, 0.0037999440083522364)",0.00037814258739386747,0.00016526709123193566
