,評価点,評価値,最適値
0,"(0.84683758020401, 0.13698899745941162)",0.7358998726707178,
1,"(0.43308502435684204, 0.8622562289237976)",0.9310484426400549,
2,"(0.9456519484519958, 0.878768801689148)",1.6664922144332373,
3,"(0.42494678497314453, 0.8515085577964783)",0.9056465940596503,
4,"(0.325081467628479, 0.10717636346817017)",0.11716473348174716,
5,"(0.8326937556266785, 0.9485628604888916)",1.593150390958531,
6,"(0.19300377368927002, 0.24112266302108765)",0.09539059528067995,0.09539059528067995
7,"(0.46312791109085083, 0.09945690631866455)",0.22437913824585465,
8,"(0.6000404357910156, 0.3519025444984436)",0.483883925408751,
9,"(0.700986385345459, 0.5794313549995422)",0.8271226075962979,
10,"(-0.29842052183579804, -0.1916534153167641)",0.1257858394553301,0.09539059528067995
11,"(0.1204371200998327, -0.7635826251002967)",0.5975635252530019,0.09539059528067995
12,"(-0.7164193150364385, 0.3439800629307067)",0.6315789186510926,0.09539059528067995
13,"(-1.0, -0.7365414451380747)",1.5424933004060835,0.09539059528067995
14,"(-0.030425505778021125, -0.032617367161869144)",0.0019896040424205765,0.0019896040424205765
15,"(-0.12941773959482405, 0.08354536842485429)",0.023728779907078328,0.0019896040424205765
16,"(0.024395125067777683, 0.02897053458288347)",0.0014344140010905623,0.0014344140010905623
17,"(0.05219119808404993, -0.1295611459865586)",0.019510011706798887,0.0014344140010905623
18,"(-0.025773122965261516, -0.017210489436434183)",0.0009604548140241031,0.0009604548140241031
19,"(-0.001686991653610933, -0.0016867290798004467)",5.690995827997412e-06,5.690995827997412e-06
20,"(-0.024485554753920623, -0.016924862663913777)",0.0008859933677995875,5.690995827997412e-06
21,"(0.004677694768624022, 0.002260600199670229)",2.699114161116162e-05,5.690995827997412e-06
22,"(1.0, -1.0)",2.0,5.690995827997412e-06
23,"(0.007963773589282906, 0.007786571186216789)",0.00012405238061938148,5.690995827997412e-06
24,"(-0.03498249430482026, -0.028204183913176237)",0.0020192508979950514,5.690995827997412e-06
25,"(0.012401262318152435, 0.01069883785504214)",0.00026825643853211023,5.690995827997412e-06
26,"(0.0065458030779381345, 0.006790724849355713)",8.896148191480153e-05,5.690995827997412e-06
27,"(-0.023098735888611055, -0.017230416361279997)",0.0008304388476348737,5.690995827997412e-06
28,"(0.010616751048521502, 0.009195885982237388)",0.0001972797218245925,5.690995827997412e-06
29,"(0.0054272967157510225, 0.005521638756546767)",5.994404419860116e-05,5.690995827997412e-06
30,"(-0.02927732627660249, -0.023315523182273763)",0.001400775455169784,5.690995827997412e-06
31,"(0.010970150995755693, 0.010415396476733223)",0.00022882469663722645,5.690995827997412e-06
32,"(0.006194204592865931, 0.006292987060552)",7.79698566825563e-05,5.690995827997412e-06
33,"(-0.025959754605846187, -0.02010594516716251)",0.0010781578902606978,5.690995827997412e-06
34,"(0.010778783598459553, 0.007848031959005427)",0.00017777378149199123,5.690995827997412e-06
35,"(0.006023339852579571, 0.006636993102595105)",8.033030042356829e-05,5.690995827997412e-06
36,"(-0.023596126621841816, -0.018122144418608384)",0.0008851893098828911,5.690995827997412e-06
37,"(0.008084249296414589, 0.008133356430224064)",0.0001315065735076469,5.690995827997412e-06
38,"(-0.019234843113650757, -0.01389230232249963)",0.0005629752534264866,5.690995827997412e-06
39,"(0.017858522892504808, 0.002737161761236106)",0.0003264188944092914,5.690995827997412e-06
40,"(-0.0012290460270196724, 0.018515956819049946)",0.00034435121106145505,5.690995827997412e-06
41,"(0.017345523738764877, -0.0036138701409590777)",0.00031392725116777145,5.690995827997412e-06
42,"(-0.023790911937649636, -0.01887097296155568)",0.0009221211113407655,5.690995827997412e-06
43,"(-0.00345179814840343, 0.022076345812564166)",0.0004992799548932407,5.690995827997412e-06
44,"(0.01954944368437037, -0.005463656707616531)",0.0004120322929870516,5.690995827997412e-06
45,"(-0.021932865613284103, -0.017418863640266385)",0.0007844674045285745,5.690995827997412e-06
46,"(-0.003860303533761494, 0.021170663876322274)",0.00046309895233698835,5.690995827997412e-06
47,"(0.019744155528091563, -0.006522019349309742)",0.0004323684139102393,5.690995827997412e-06
48,"(-0.02092145840712985, -0.016857095630789052)",0.0007218690949868316,5.690995827997412e-06
49,"(-0.0041689949342093085, 0.02091687171309717)",0.00045489604102362746,5.690995827997412e-06
50,"(0.013027159762226338, -0.006930009164131549)",0.0002177319184855162,5.690995827997412e-06
