,評価点,評価値,最適値
0,"(0.39557987451553345, 0.9512740969657898)",1.061405844679804,
1,"(0.8811169862747192, 0.9080561995506287)",1.600933205044175,
2,"(0.7342925071716309, 0.527855396270752)",0.8178168054605521,
3,"(0.8510140776634216, 0.73721843957901)",1.2677159880366347,
4,"(0.7938339710235596, 0.07935982942581177)",0.6364703560775276,
5,"(0.3835218548774719, 0.8029254674911499)",0.7917783195145383,
6,"(0.24971789121627808, 0.5929349660873413)",0.4139308992025015,
7,"(0.3115403652191162, 0.018272221088409424)",0.09739127322436403,0.09739127322436403
8,"(0.8560154438018799, 0.6113320589065552)",1.1064893262742572,
9,"(0.44424211978912354, 0.038313984870910645)",0.19881902243142235,
10,"(-0.3849610154234711, -0.23673496976151254)",0.20423842930385422,0.09739127322436403
11,"(0.12519637024558708, -0.7615840486398695)",0.5956843942653652,0.09739127322436403
12,"(-0.7884979056584033, 0.3912441809900509)",0.7748009563862639,0.09739127322436403
13,"(-1.0, -0.9823198282312621)",1.9649522449362962,0.09739127322436403
14,"(-0.11310395382500374, 0.053230866580396906)",0.015626029527748594,0.015626029527748594
15,"(-0.010536782473590018, -0.1410696460953827)",0.020011668834372276,0.015626029527748594
16,"(0.042469668411640515, 0.046665092982717905)",0.003981303638080405,0.003981303638080405
17,"(-0.020280421793497826, -0.0204388515850194)",0.0008290421622366316,0.0008290421622366316
18,"(-0.010629727096083482, -0.011926222265268497)",0.0002552258756577974,0.0002552258756577974
19,"(-0.00990875998477746, -0.009989102603175965)",0.00019796569525270386,0.00019796569525270386
20,"(-0.010807889231088155, -0.009565871383157206)",0.00020831636495057725,0.00019796569525270386
21,"(-0.010571224844901061, -0.008866626727806113)",0.0001903678642516992,0.0001903678642516992
22,"(-0.008581249532179824, -0.007457327845468844)",0.00012924958212834142,0.00012924958212834142
23,"(-0.04999492293520001, -0.028338178058284143)",0.003302544654959605,0.00012924958212834142
24,"(0.012497271043939582, 0.008439310880526288)",0.0002274037516838601,0.00012924958212834142
25,"(0.009178697029792635, 0.00363555733642874)",9.746575631118497e-05,9.746575631118497e-05
26,"(0.00585415822367821, 0.0007161764479190758)",3.4784077212413205e-05,3.4784077212413205e-05
27,"(0.0019656413387858646, -0.0017837699645169226)",7.045581159056589e-06,7.045581159056589e-06
28,"(-0.0022309915439380963, -0.0040070771829719045)",2.1033990819417344e-05,7.045581159056589e-06
29,"(0.0074076506289418665, 0.037527312742403396)",0.0014631724895066151,7.045581159056589e-06
30,"(-0.02577066668361271, -0.015791074290668904)",0.0009134852885712905,7.045581159056589e-06
31,"(0.010814478238289816, -0.010597738408658845)",0.00022926499894480688,7.045581159056589e-06
32,"(-0.02290283647713974, -0.013221099219191066)",0.0006993373832622973,7.045581159056589e-06
33,"(0.013514569890510234, -0.008922952688065323)",0.000262262683998938,7.045581159056589e-06
34,"(-0.001833707097031775, -0.0016648860899241753)",6.134327410127709e-06,6.134327410127709e-06
35,"(0.004813812838072974, 0.03253164350256852)",0.0010814806230182048,6.134327410127709e-06
36,"(-0.03308795300996997, -0.016641699333769976)",0.001371758791105581,6.134327410127709e-06
37,"(0.018442356981380154, -0.012527856466771453)",0.0004970677186806887,6.134327410127709e-06
38,"(0.009712970211829918, -0.008322606464045392)",0.00016360756869126546,6.134327410127709e-06
39,"(-0.025604440971902814, -0.012094534399878672)",0.000801865159833504,6.134327410127709e-06
40,"(0.005071859473285754, 0.036387116641265614)",0.0013497460159818274,6.134327410127709e-06
41,"(0.014031130993149619, -0.011178806075099728)",0.0003218383422116104,6.134327410127709e-06
42,"(-0.029967432514510443, -0.013716445933632011)",0.001086187900561988,6.134327410127709e-06
43,"(0.014101547335742082, -0.009435036886809483)",0.0002878735583176302,6.134327410127709e-06
44,"(-0.020190770289703806, -0.007454596363823976)",0.00046323821183912354,6.134327410127709e-06
45,"(0.01864308024548652, -0.011131569904915737)",0.0004714762895876754,6.134327410127709e-06
46,"(0.002277191445330691, 0.027348190147412202)",0.0007531091052177012,6.134327410127709e-06
47,"(-0.01394743503597655, -0.005985743002584337)",0.00023036006337577353,6.134327410127709e-06
48,"(-0.024355490338364226, -0.010889771861559353)",0.000711777040818963,6.134327410127709e-06
49,"(0.01626039403146075, -0.010155215872360252)",0.00036752882347260206,6.134327410127709e-06
50,"(0.002765877920184379, 0.025325111263926284)",0.0006490113411996094,6.134327410127709e-06
51,"(0.013955668341526242, -0.010097580576672757)",0.00029672181236107674,6.134327410127709e-06
52,"(-0.024646189225693668, -0.010849170753721956)",0.0007251391493921145,6.134327410127709e-06
53,"(1.0, -1.0)",2.0,6.134327410127709e-06
54,"(0.004514415000537615, 0.03417490465286407)",0.001188304050829429,6.134327410127709e-06
55,"(0.0026482183555561864, 0.02623421090045432)",0.0006952468820282209,6.134327410127709e-06
56,"(0.019335135248350042, -0.007427575459360098)",0.0004290163322764766,6.134327410127709e-06
57,"(-0.0008601176429535351, 0.019625916909426264)",0.00038591641689542366,6.134327410127709e-06
58,"(0.01813646339109592, -0.007795103718507645)",0.00038969494631885433,6.134327410127709e-06
59,"(-0.013147579964335306, -9.162334787856635e-05)",0.00017286725375646763,6.134327410127709e-06
60,"(-0.011530496320504858, 0.001038386040760178)",0.00013403059096682166,6.134327410127709e-06
61,"(-0.011224057365304596, 0.04072614017273984)",0.001784597957109302,6.134327410127709e-06
62,"(0.01726409011698342, -0.006418524779741652)",0.0003392462679154822,6.134327410127709e-06
63,"(-0.01812196261900288, -0.006622514027667225)",0.00037226322121118686,6.134327410127709e-06
64,"(0.016216466722736064, -0.005311379211788913)",0.0002911845421010296,6.134327410127709e-06
65,"(-0.018531308436616465, -0.006436698659378852)",0.0003848404820046621,6.134327410127709e-06
66,"(0.015075191527658805, -0.004233090826149875)",0.00024518045753803004,6.134327410127709e-06
67,"(-0.0175131024810849, -0.005519619883466899)",0.0003371749621709452,6.134327410127709e-06
68,"(-0.0006817305428477809, 0.02056092641149814)",0.00042321645143209333,6.134327410127709e-06
69,"(0.015837469409573937, -0.0057208789939459034)",0.0002835538937625617,6.134327410127709e-06
70,"(-0.019163044785659025, -0.0072442678876041226)",0.00041970170268454583,6.134327410127709e-06
71,"(0.014279521805642027, -0.004005777902989223)",0.00021995099960588288,6.134327410127709e-06
72,"(0.005078962417393527, 0.02024157982406282)",0.00043551741301120294,6.134327410127709e-06
73,"(-0.019510768762816696, -0.007766889480458963)",0.00044099466991776785,6.134327410127709e-06
74,"(-0.01677394437631215, -0.006328957076688872)",0.00032142090761818416,6.134327410127709e-06
75,"(0.016848931254542728, -0.006681834664043284)",0.0003285333988979172,6.134327410127709e-06
76,"(0.005766033121721127, 0.021687507664275463)",0.0005035951266487921,6.134327410127709e-06
77,"(0.014838677778659815, -0.00770399712481838)",0.0002795379299181025,6.134327410127709e-06
78,"(-0.6200783751666419, 0.9006748274425171)",1.1957123361379107,6.134327410127709e-06
79,"(-0.01408756473776569, -0.0057237123229204896)",0.00023122036299629115,6.134327410127709e-06
80,"(0.01258926344891658, -0.005173916458759346)",0.00018525896570844788,6.134327410127709e-06
81,"(-0.014442436851493528, -0.005255298109283858)",0.00023620214042682078,6.134327410127709e-06
82,"(0.006876719493393627, 0.02015939792240278)",0.0004536905955845975,6.134327410127709e-06
83,"(0.013354038962760556, -0.007260008336028209)",0.0002310380776581261,6.134327410127709e-06
84,"(0.0273273479020254, 0.04399526710794762)",0.00268236747125799,6.134327410127709e-06
85,"(-0.015432159105120597, -0.005606954345149794)",0.0002695894716743507,6.134327410127709e-06
86,"(0.011933794402067927, -0.009219365840867319)",0.00022741215533857894,6.134327410127709e-06
