,評価点,評価値,最適値
0,"(0.39039552211761475, 0.3801412582397461, 0.4176943898200989, 0.5366571545600891, 0.09100431203842163, 0.7241095304489136, 0.13097316026687622, 0.07280397415161133, 0.818200945854187, 0.26477938890457153, 0.43124717473983765, 0.2242182493209839, 0.5077000856399536, 0.6280437111854553, 0.8467572927474976, 0.3934231996536255, 0.05919855833053589, 0.4787856936454773, 0.4069756865501404, 0.9942080974578857, 0.7351115345954895, 0.5605955123901367, 0.625558078289032, 0.5992450714111328, 0.6987192034721375, 0.7522374391555786, 0.49842166900634766, 0.3318901062011719, 0.17125529050827026, 0.9322457313537598, 0.3567212224006653, 0.40726542472839355, 0.6232713460922241, 0.4533558487892151, 0.6545798182487488, 0.4661821722984314, 0.8970739841461182, 0.05031067132949829, 0.9950425624847412, 0.7844663262367249)",13.062876014862269,
1,"(0.3233333230018616, 0.13645416498184204, 0.4432353377342224, 0.7592936754226685, 0.24487292766571045, 0.357232928276062, 0.43728476762771606, 0.820611834526062, 0.7662314772605896, 0.499886691570282, 0.841532289981842, 0.7889187932014465, 0.36436957120895386, 0.4281044602394104, 0.5981656312942505, 0.49504655599594116, 0.4844933748245239, 0.780238687992096, 0.5857261419296265, 0.458763062953949, 0.8125260472297668, 0.78623366355896, 0.9399200081825256, 0.08692741394042969, 0.15153050422668457, 0.26644909381866455, 0.625514030456543, 0.5517436861991882, 0.42028969526290894, 0.0632622241973877, 0.5260642170906067, 0.36318111419677734, 0.15517324209213257, 0.17527270317077637, 0.2024214267730713, 0.4648667573928833, 0.08931779861450195, 0.38647985458374023, 0.2963128089904785, 0.1316487193107605)",10.554526945546286,10.554526945546286
2,"(0.22226011753082275, 0.3049619197845459, 0.5175957083702087, 0.10298025608062744, 0.47120577096939087, 0.38869184255599976, 0.8385857939720154, 0.736830472946167, 0.6485202312469482, 0.38175058364868164, 0.4555855989456177, 0.9277814626693726, 0.31250447034835815, 0.9239733815193176, 0.29087334871292114, 0.056193649768829346, 0.6091768145561218, 0.556158721446991, 0.0440332293510437, 0.8227463960647583, 0.8638640642166138, 0.015882551670074463, 0.45031726360321045, 0.9483174681663513, 0.9875379204750061, 0.6663985848426819, 0.9893211126327515, 0.7311034798622131, 0.9278260469436646, 0.23518824577331543, 0.2624322772026062, 0.6228681206703186, 0.8900454044342041, 0.42560529708862305, 0.3038448691368103, 0.5386776924133301, 0.03671842813491821, 0.21889036893844604, 0.5779777765274048, 0.3727096915245056)",14.10548213427878,
3,"(0.8547577857971191, 0.1804981827735901, 0.5501479506492615, 0.14855515956878662, 0.25925499200820923, 0.9111794233322144, 0.12340176105499268, 0.844995379447937, 0.1923590898513794, 0.10955417156219482, 0.600131630897522, 0.9770088791847229, 0.029967129230499268, 0.12167978286743164, 0.31867289543151855, 0.3267267346382141, 0.17649829387664795, 0.953662097454071, 0.44174081087112427, 0.8737233281135559, 0.5825418829917908, 0.3120584487915039, 0.2763480544090271, 0.2112155556678772, 0.9119163751602173, 0.5079770088195801, 0.7784680724143982, 0.09183621406555176, 0.6876530051231384, 0.32540464401245117, 0.8683754205703735, 0.2064378261566162, 0.7945209741592407, 0.1922234296798706, 0.01905357837677002, 0.34800922870635986, 0.5859953761100769, 0.45756053924560547, 0.2089846134185791, 0.9397867321968079)",12.108048218492968,
4,"(0.48565614223480225, 0.3291773200035095, 0.20384585857391357, 0.6896266341209412, 0.35006165504455566, 0.6430370211601257, 0.8681808710098267, 0.2469385266304016, 0.16419631242752075, 0.65885990858078, 0.43349695205688477, 0.9882729053497314, 0.11939060688018799, 0.527190089225769, 0.3631435036659241, 0.8108157515525818, 0.7279428243637085, 0.422390878200531, 0.5536366701126099, 0.008886456489562988, 0.15958350896835327, 0.46371668577194214, 0.3642539978027344, 0.87726891040802, 0.25026142597198486, 0.32239723205566406, 0.3219797611236572, 0.9441423416137695, 0.1119999885559082, 0.2092527151107788, 0.18194609880447388, 0.863556444644928, 0.6288173198699951, 0.6124093532562256, 0.5630238056182861, 0.10348761081695557, 0.3095164895057678, 0.8430436253547668, 0.002449631690979004, 0.4435747265815735)",11.175202598180661,
5,"(0.5164868235588074, 0.24294263124465942, 0.7002997994422913, 0.26768261194229126, 0.7304873466491699, 0.997711718082428, 0.6388863325119019, 0.20755118131637573, 0.016483962535858154, 0.14926910400390625, 0.47257453203201294, 0.4032660126686096, 0.9634205102920532, 0.5962276458740234, 0.09305846691131592, 0.48766833543777466, 0.006873130798339844, 0.907153308391571, 0.5878928899765015, 0.2107880711555481, 0.5772414803504944, 0.6337893605232239, 0.4963911771774292, 0.24675452709197998, 0.21985453367233276, 0.6841700077056885, 0.1720561981201172, 0.5970007181167603, 0.22533178329467773, 0.41503065824508667, 0.7772340774536133, 0.4652559757232666, 0.46423202753067017, 0.09771573543548584, 0.9004301428794861, 0.4661335349082947, 0.5287593603134155, 0.13791728019714355, 0.11537539958953857, 0.7545588612556458)",11.142421302004252,
6,"(0.268135130405426, 0.6613382697105408, 0.43326622247695923, 0.5927724838256836, 0.41992974281311035, 0.20135414600372314, 0.7452055215835571, 0.7205740809440613, 0.5317617058753967, 0.1688041090965271, 0.04827439785003662, 0.340873658657074, 0.798318088054657, 0.7444383502006531, 0.6316901445388794, 0.9203867316246033, 0.8402531147003174, 0.41187578439712524, 0.8555116653442383, 0.035997092723846436, 0.7277480363845825, 0.2428339719772339, 0.14433246850967407, 0.3756633996963501, 0.4987449645996094, 0.7254011631011963, 0.4995114207267761, 0.9199500679969788, 0.6900069713592529, 0.3854033946990967, 0.8989197015762329, 0.6336035132408142, 0.291042685508728, 0.3408949375152588, 0.33377641439437866, 0.1243124008178711, 0.08165127038955688, 0.7660331726074219, 0.38515329360961914, 0.1845652461051941)",12.37522993585051,
7,"(0.7972073554992676, 0.4584229588508606, 0.323661744594574, 0.23940157890319824, 0.3694794178009033, 0.182386577129364, 0.935924232006073, 0.8293806314468384, 0.8614462018013, 0.3896651864051819, 0.8236041069030762, 0.8630765676498413, 0.21130448579788208, 0.5325308442115784, 0.24699199199676514, 0.46049582958221436, 0.5597574710845947, 0.5754287242889404, 0.02292633056640625, 0.08950865268707275, 0.9415654540061951, 0.17552775144577026, 0.10951662063598633, 0.1076744794845581, 0.4302707314491272, 0.34254246950149536, 0.7733294367790222, 0.3468204736709595, 0.40667152404785156, 0.17835259437561035, 0.21985399723052979, 0.08009177446365356, 0.9391379356384277, 0.4835319519042969, 0.8870248198509216, 0.24242305755615234, 0.04249292612075806, 0.11106103658676147, 0.9261876344680786, 0.3388853073120117)",11.47465342326284,
8,"(0.7048229575157166, 0.5446254014968872, 0.7498428225517273, 0.4880826473236084, 0.20888453722000122, 0.13719606399536133, 0.3400431275367737, 0.5832484364509583, 0.5590534210205078, 0.519422709941864, 0.42097538709640503, 0.34498167037963867, 0.6165293455123901, 0.37641000747680664, 0.14814555644989014, 0.47447216510772705, 0.5998192429542542, 0.6287185549736023, 0.09936726093292236, 0.8841035962104797, 0.8141429424285889, 0.6958546042442322, 0.9822694659233093, 0.2566302418708801, 0.090889573097229, 0.561184823513031, 0.09627324342727661, 0.00586390495300293, 0.014960765838623047, 0.17421138286590576, 0.057342469692230225, 0.6407755017280579, 0.49053990840911865, 0.5484411120414734, 0.6207598447799683, 0.45737868547439575, 0.01342839002609253, 0.10882371664047241, 0.8522780537605286, 0.8808536529541016)",10.911125965871697,
9,"(0.11051547527313232, 0.9137521386146545, 0.7233003973960876, 0.5693877935409546, 0.5642615556716919, 0.17458206415176392, 0.09281325340270996, 0.39155203104019165, 0.3216344714164734, 0.6918439865112305, 0.37508338689804077, 0.9908562898635864, 0.08924210071563721, 0.835936963558197, 0.06881558895111084, 0.7392219305038452, 0.004020750522613525, 0.464164137840271, 0.6033427715301514, 0.9787284731864929, 0.8718026280403137, 0.7598960399627686, 0.05429643392562866, 0.7812138199806213, 0.8252023458480835, 0.6371603608131409, 0.19780492782592773, 0.7683696746826172, 0.8957402110099792, 0.16221606731414795, 0.6689839959144592, 0.3885495662689209, 0.6154066920280457, 0.5899137854576111, 0.014907419681549072, 0.004613041877746582, 0.08778589963912964, 0.4453667402267456, 0.047217726707458496, 0.8290618658065796)",13.422185306363797,
