,評価点,評価値,最適値
0,"(0.18148303031921387, 0.4924481511116028, 0.5349628329277039, 0.9264966249465942, 0.6689329743385315, 0.936461329460144, 0.32109618186950684, 0.2829899787902832, 0.5145171284675598, 0.8441603183746338, 0.22469955682754517, 0.37430012226104736, 0.8950935006141663, 0.1511540412902832, 0.588577926158905, 0.2819613218307495, 0.5548853278160095, 0.25374656915664673, 0.5741947889328003, 0.6069980263710022, 0.6539902687072754, 0.9263710379600525, 0.6726393103599548, 0.4002631902694702, 0.12163913249969482)",8.329279025951877,
1,"(0.3371922969818115, 0.4938228726387024, 0.34629517793655396, 0.24793434143066406, 0.6489452719688416, 0.1018877625465393, 0.9140942692756653, 0.31270378828048706, 0.6452267169952393, 0.3819084167480469, 0.41099584102630615, 0.9438046813011169, 0.2687534689903259, 0.8350204825401306, 0.9749284982681274, 0.9237284660339355, 0.3375755548477173, 0.0022739171981811523, 0.5793305039405823, 0.35126209259033203, 0.46102046966552734, 0.6067088842391968, 0.6560700535774231, 0.8743438720703125, 0.13944017887115479)",8.46687398444389,
2,"(0.10254913568496704, 0.010835647583007812, 0.9310611486434937, 0.7255815863609314, 0.7816372513771057, 0.7644733190536499, 0.8155298233032227, 0.17566823959350586, 0.7406580448150635, 0.6473428010940552, 0.7128965854644775, 0.8594082593917847, 0.15977340936660767, 0.7277171611785889, 0.9421515464782715, 0.6634131669998169, 0.08781188726425171, 0.8389801383018494, 0.20467865467071533, 0.784563422203064, 0.17392408847808838, 0.6917343139648438, 0.684727668762207, 0.3930293321609497, 0.021652162075042725)",9.894169741147646,
3,"(0.7670589685440063, 0.508213996887207, 0.4813074469566345, 0.5235764384269714, 0.7862259149551392, 0.7605518102645874, 0.5873119235038757, 0.2367876172065735, 0.9403708577156067, 0.9380620121955872, 0.5108028054237366, 0.8182230591773987, 0.44167453050613403, 0.7290472984313965, 0.23041129112243652, 0.1387869119644165, 0.9922465682029724, 0.8495582342147827, 0.9454626441001892, 0.8813304305076599, 0.4718192219734192, 0.41541266441345215, 0.20267528295516968, 0.30382102727890015, 0.8542343974113464)",11.078875020642116,
4,"(0.4865764379501343, 0.551765501499176, 0.5470941066741943, 0.5934730172157288, 0.800707221031189, 0.2946067452430725, 0.5675184726715088, 0.051939427852630615, 0.8198927044868469, 0.7361595630645752, 0.23338067531585693, 0.360271692276001, 0.47093313932418823, 0.1205214262008667, 0.45185697078704834, 0.6424237489700317, 0.6715085506439209, 0.31922727823257446, 0.6062957644462585, 0.4563899636268616, 0.04400444030761719, 0.24452930688858032, 0.06950020790100098, 0.5940077900886536, 0.1326943039894104)",6.062758129912382,6.062758129912382
5,"(0.2411060333251953, 0.7830307483673096, 0.3918384909629822, 0.1546890139579773, 0.6893300414085388, 0.33162903785705566, 0.7031092643737793, 0.15572607517242432, 0.6706956624984741, 0.640559196472168, 0.30498385429382324, 0.7833510637283325, 0.1183403730392456, 0.36698734760284424, 0.9123639464378357, 0.27308279275894165, 0.2934088110923767, 0.6630960702896118, 0.4621735215187073, 0.08783131837844849, 0.5034889578819275, 0.5843738913536072, 0.3985966444015503, 0.8963589668273926, 0.8917695879936218)",7.674660964421317,
6,"(0.11003297567367554, 0.7132902145385742, 0.8877990245819092, 0.521026611328125, 0.2816585302352905, 0.49548107385635376, 0.4994050860404968, 0.5008504390716553, 0.0017080903053283691, 0.3140280246734619, 0.6047279238700867, 0.47074687480926514, 0.8751621246337891, 0.5098193883895874, 0.6717904806137085, 0.03800666332244873, 0.8499422073364258, 0.21198034286499023, 0.05708187818527222, 0.446657657623291, 0.6193023920059204, 0.4041658639907837, 0.2814488410949707, 0.21265482902526855, 0.3877713680267334)",6.361908641699792,
7,"(0.14577943086624146, 0.5957425236701965, 0.2851044535636902, 0.23484033346176147, 0.39562803506851196, 0.520454466342926, 0.39490652084350586, 0.4251003861427307, 0.05989640951156616, 0.6142675280570984, 0.848667562007904, 0.5978189706802368, 0.7126545310020447, 0.8750283122062683, 0.9392504096031189, 0.9493693709373474, 0.03876858949661255, 0.730125367641449, 0.2565420866012573, 0.6558935642242432, 0.005357980728149414, 0.6610859632492065, 0.867128849029541, 0.29885953664779663, 0.9611002206802368)",9.024834833560536,
8,"(0.006031155586242676, 0.43939799070358276, 0.009023606777191162, 0.09387236833572388, 0.05285388231277466, 0.40970170497894287, 0.7965829372406006, 0.5174947381019592, 0.02831733226776123, 0.0787200927734375, 0.22057723999023438, 0.7419217228889465, 0.9691519141197205, 0.46894174814224243, 0.1830846667289734, 0.5817127823829651, 0.5678477883338928, 0.9443690180778503, 0.20206427574157715, 0.7049988508224487, 0.6589319109916687, 0.4110105037689209, 0.2925211787223816, 0.5548896789550781, 0.5788720846176147)",6.495989341979403,
9,"(0.8803523778915405, 0.9274320602416992, 0.7557010650634766, 0.7542516589164734, 0.18237006664276123, 0.5848778486251831, 0.8898918628692627, 0.5150656700134277, 0.46673816442489624, 0.464883029460907, 0.29350483417510986, 0.23823225498199463, 0.7305594086647034, 0.11087948083877563, 0.37025022506713867, 0.3715197443962097, 0.626455545425415, 0.7075726985931396, 0.2736969590187073, 0.36322855949401855, 0.5413867235183716, 0.27997106313705444, 0.725399911403656, 0.514711856842041, 0.9345758557319641)",8.741654633842536,
10,"(-0.9474334809929132, 0.18664785847067833, -0.27352707274258137, 0.018610624596476555, -0.9741196557879448, 0.36518572457134724, 0.20827661082148552, 0.3575339112430811, 0.6433751694858074, 0.906065920367837, 0.2245004791766405, -0.16267628222703934, -0.42122757993638515, -0.21855836361646652, -0.5959708597511053, 0.14629465527832508, -0.708549564704299, -0.7620886955410242, 0.0703654084354639, 0.07973332144320011, -0.34687504917383194, -0.645730109885335, 0.6864729337394238, 0.5696673542261124, -0.6694322489202023)",7.049970875770876,6.062758129912382
11,"(0.15714643895626068, 0.7842661514878273, -0.3572614621371031, -0.8195128496736288, 0.9273979123681784, -0.1096581295132637, 0.9030488859862089, -0.06226732395589352, -0.15125112980604172, 0.6506345272064209, -0.6544420439749956, -0.3896761406213045, -0.5444889143109322, -0.31761871837079525, -0.2705353666096926, -0.12174413539469242, -0.29604699835181236, 0.45361373387277126, 0.8526175431907177, 0.5541443675756454, 0.033492688089609146, 0.2765644285827875, -0.5089026056230068, 0.6451628413051367, 0.8544729389250278)",7.452569189352787,6.062758129912382
12,"(-0.27597588673233986, 0.3237576521933079, -0.7728617321699858, 0.980680363252759, 0.2285771630704403, 0.8382934555411339, -0.43687304109334946, 0.8647797498852015, -0.6570233143866062, -0.4474279209971428, 0.571335144340992, -0.0948392990976572, 0.05307508446276188, 0.6402398552745581, 0.8521118555217981, -0.4401470832526684, -0.7815296072512865, -0.6070692483335733, -0.6550119500607252, -0.6141161359846592, 0.43173667788505554, 0.20246835052967072, 0.26492006331682205, 0.5188011862337589, 0.6328122578561306)",8.48623381125455,6.062758129912382
13,"(-0.48565981909632683, 0.495038989931345, -0.7931391224265099, 0.5635051894932985, -0.05495074391365051, -0.4918072894215584, 0.4722127430140972, 0.6416546758264303, 0.5573738720268011, 0.43787658028304577, -0.6396226678043604, -0.12718753330409527, 0.11308588273823261, 0.11652414873242378, 0.6332932915538549, 0.13732133619487286, 0.7341408431529999, -0.6675569973886013, -0.4489779379218817, -0.2239392027258873, -0.43360596522688866, -0.24784497916698456, 0.6629076860845089, 0.09451971016824245, -0.04949824698269367)",5.617712611314757,5.617712611314757
14,"(-0.07419584318995476, 0.13540516793727875, -0.27057324908673763, 0.9441301841288805, -0.37249325029551983, -0.4592661466449499, 0.2618956360965967, 0.8020533099770546, -0.5781079884618521, 0.5673717968165874, 0.2663853783160448, 0.4619880225509405, -0.3557691927999258, -0.08881695941090584, 0.9666899014264345, -0.7689101342111826, -0.8145059812813997, -0.8254192396998405, 0.6114529147744179, 0.46425554901361465, 0.5641367807984352, -0.20162296295166016, 0.6161451898515224, 0.31397094018757343, 0.33595674112439156)",7.534799258712501,5.617712611314757
15,"(-0.6015101410448551, 0.9375411849468946, -0.7143511604517698, 0.4975483324378729, -0.6824635751545429, -0.6341508533805609, -0.12528542056679726, -0.6562943086028099, 0.3587247245013714, -0.09621036984026432, -0.7457131072878838, 0.6704541128128767, 0.2630920857191086, -0.08644796162843704, -0.14495371468365192, 0.21418859250843525, 0.005675079300999641, 0.6484698634594679, 0.3148543369024992, 0.2396644949913025, -0.8623877670615911, -0.2681968118995428, -0.20332117192447186, 0.6741908341646194, -0.5528432931751013)",6.7943563576596295,5.617712611314757
16,"(0.7579906564205885, -0.9871246721595526, -0.9044334925711155, -0.6053924411535263, 0.3795530777424574, 0.6798020768910646, 0.7839632034301758, 0.21169499680399895, 0.8387419935315847, -0.7268398366868496, 0.46020056307315826, -0.7826115004718304, -0.47028230503201485, 0.5346658807247877, 0.3531496040523052, -0.8648686595261097, -0.4961504563689232, 0.624749194830656, -0.8281797468662262, -0.9723100569099188, -0.41211101971566677, -0.5825694259256124, -0.11476749740540981, -0.3294092174619436, -0.22254592180252075)",10.383041171412035,5.617712611314757
17,"(-0.82401342689991, -0.07641007378697395, 0.056594958528876305, 0.244285823777318, 0.08733883313834667, -0.456843925639987, -0.7338532097637653, -0.3090486153960228, 0.7426609117537737, -0.07644092105329037, 0.6471862774342299, -0.452739167958498, -0.7160046063363552, 0.31305154226720333, 0.22262956760823727, 0.10655030608177185, 0.19727914221584797, 0.32439107447862625, 0.9578034710139036, -0.9934457875788212, -0.6497059762477875, -0.7621089052408934, 0.7263475488871336, -0.9448292907327414, -0.6239235009998083)",8.311855412734975,5.617712611314757
18,"(-0.7558128461241722, 0.17760341987013817, -0.8269167486578226, -0.3223085328936577, 0.7327304482460022, -0.11766773834824562, -0.9791825786232948, -0.5992634370923042, -0.9072523806244135, -0.1350165642797947, -0.6075087580829859, 0.43930019810795784, 0.5834806524217129, -0.6122040674090385, 0.013940650969743729, -0.17366856709122658, 0.08330259472131729, -0.9015643279999495, 0.002411412075161934, 0.9569414909929037, 0.38808124884963036, -0.5145624279975891, 0.18652396090328693, -0.7293476220220327, -0.8977265525609255)",8.931645488113883,5.617712611314757
19,"(0.38701068982481956, 0.8564231917262077, 0.8561069294810295, -0.9694888181984425, 0.7958038300275803, -0.783332696184516, 0.7993892040103674, 0.2702285908162594, 0.631643308326602, -0.4145814348012209, 0.16905277036130428, -0.1909597720950842, 0.7910154908895493, -0.9896098021417856, 0.13520251028239727, -0.8534425590187311, 0.676503574475646, -0.9178001843392849, -0.5495223142206669, 0.49483601935207844, -0.05059443786740303, 0.6976493764668703, 0.5121093783527613, 0.6953061763197184, 0.26616150327026844)",10.655273350880288,5.617712611314757
20,"(0.15936999581754208, -0.7965115737169981, -0.31960876658558846, -0.5114246215671301, 0.13878841698169708, 0.9516865126788616, -0.3560058977454901, 0.8688655123114586, 0.5597772225737572, -0.9657460004091263, -0.17558730952441692, 0.153556602075696, -0.2701880317181349, -0.8352555260062218, -0.5793628003448248, 0.10488500446081161, 0.33755990490317345, -0.6151908375322819, -0.36685596592724323, -0.2578823771327734, -0.4366702362895012, -0.8503268323838711, -0.005344679579138756, 0.01976233907043934, -0.030298685654997826)",6.856480024274729,5.617712611314757
21,"(0.31469413451850414, -0.6837804019451141, 0.6508709769695997, 0.060461364686489105, -0.9200311899185181, 0.5621531177312136, -0.2180702481418848, -0.3411135580390692, 0.21553600020706654, -0.3656863998621702, -0.5109700839966536, 0.46772800013422966, 0.45092752762138844, -0.6453448347747326, 0.11601133830845356, -0.6213423106819391, 0.8024441134184599, -0.7572278268635273, -0.21711725369095802, 0.9297620765864849, -0.905360747128725, 0.539325974881649, -0.848285648971796, 0.3226640895009041, 0.6196126695722342)",8.446715025009631,5.617712611314757
22,"(0.978346599265933, -0.3484653551131487, 0.27390171587467194, 0.8683293089270592, -0.7113480996340513, -0.2685080710798502, 0.8576054479926825, 0.9544521104544401, -0.8029735051095486, 0.8193948399275541, 0.28922678902745247, -0.8784448429942131, 0.6041419096291065, -0.9718755409121513, -0.8562822435051203, -0.9379781652241945, 0.8272633217275143, -0.8373617846518755, 0.795960308983922, 0.9560475237667561, 0.37087048031389713, -0.7570901643484831, 0.19536818005144596, -0.5010254923254251, -0.4334017839282751)",13.347112262850594,5.617712611314757
23,"(0.9566463027149439, 0.9325296506285667, 0.3472859747707844, -0.8984626494348049, 0.6736706495285034, -0.9167450964450836, 0.8897693697363138, -0.7398137971758842, 0.6544626038521528, 0.5421604178845882, 0.34449970908463, -0.734057305380702, -0.3908597268164158, 0.27883689291775227, -0.6802916657179594, 0.025620611384510994, 0.2817973718047142, 0.10864393226802349, -0.6476689465343952, 0.2368849329650402, -0.24612161703407764, -0.7586094737052917, 0.4058608692139387, 0.29338256269693375, 0.19349905662238598)",8.910753221662379,5.617712611314757
24,"(-0.41556212678551674, -0.11871071718633175, -0.9814688730984926, -0.5558427963405848, 0.5736593957990408, 0.06457429938018322, 0.4094584845006466, -0.039791347458958626, -0.8716526124626398, 0.16548727080225945, -0.185757739469409, -0.1102052591741085, -0.7748245932161808, -0.10666580311954021, 0.6101621780544519, -0.664074620231986, -0.3794914036989212, -0.7674401681870222, -0.35721663013100624, 0.4938193969428539, -0.08225012756884098, -0.07485252618789673, 0.41311434656381607, 0.02721267193555832, -0.1693675797432661)",5.537257011142649,5.537257011142649
25,"(-0.9968321416527033, 0.16760249622166157, -0.30215685814619064, 0.794783329591155, 0.68726103939116, -0.7424923125654459, 0.4837420657277107, -0.8855237066745758, 0.9136974345892668, -0.1598948910832405, -0.19032872468233109, -0.5271759461611509, -0.41465405002236366, 0.8033914137631655, 0.031512537971138954, -0.9863846693187952, 0.4391625951975584, -0.416050435975194, -0.9624842423945665, -0.2716959100216627, -0.27195735462009907, 0.6252000257372856, -0.6018600277602673, 0.567865751683712, -0.15962109342217445)",9.293575903664113,5.537257011142649
26,"(-0.48643152602016926, 0.9092104528099298, 0.38576225377619267, -0.38650031574070454, -0.9447032865136862, -0.4279095232486725, 0.3537532277405262, 0.35152928717434406, 0.05837259255349636, -0.8736729174852371, -0.8907733336091042, -0.0479825958609581, 0.28143446892499924, -0.823432793840766, -0.368472533300519, -0.7719095926731825, -0.9541510939598083, -0.7337860260158777, -0.7554655876010656, -0.9907577577978373, -0.31955251283943653, 0.11168314889073372, 0.1359114870429039, 0.6334049683064222, -0.3392200320959091)",9.387620255374276,5.537257011142649
