,評価点,評価値,最適値
0,"(0.9856413006782532, 0.4837225675582886, 0.49542778730392456, 0.4253455400466919, 0.1979912519454956, 0.047382473945617676, 0.6106790900230408, 0.3460485339164734, 0.7390883564949036, 0.021721363067626953)",2.7126914066594914,
1,"(0.633159875869751, 0.9925331473350525, 0.5285125970840454, 0.537138044834137, 0.0748327374458313, 0.3645170331001282, 0.5974481701850891, 0.010401785373687744, 0.18141376972198486, 0.6058676242828369)",2.8493679746640836,
2,"(0.4149557948112488, 0.9886745810508728, 0.31949949264526367, 0.6633413434028625, 0.7013742327690125, 0.32657676935195923, 0.8670677542686462, 0.95259690284729, 0.9832492470741272, 0.6853348016738892)",5.386055825268283,
3,"(0.541600227355957, 0.7697066068649292, 0.497829794883728, 0.2564006447792053, 0.4329477548599243, 0.4056137800216675, 0.186231791973114, 0.17227882146835327, 0.008592545986175537, 0.37904322147369385)",1.759431027482151,1.759431027482151
4,"(0.14511746168136597, 0.442512571811676, 0.49494338035583496, 0.6950080394744873, 0.08791548013687134, 0.12235838174819946, 0.23777902126312256, 0.40645408630371094, 0.8499029874801636, 0.7657085061073303)",2.497970675498852,
5,"(0.5347752571105957, 0.9750816822052002, 0.7002307772636414, 0.30751556158065796, 0.4210898280143738, 0.5394559502601624, 0.7831410765647888, 0.1177549958229065, 0.5130065679550171, 0.810310423374176)",3.8369420959977383,
6,"(0.30619490146636963, 0.3864946961402893, 0.813251256942749, 0.750596821308136, 0.2883020043373108, 0.3370826840400696, 0.06915628910064697, 0.39645886421203613, 0.8625639081001282, 0.37831568717956543)",2.7137509225475647,
7,"(0.8654813766479492, 0.9612366557121277, 0.15605878829956055, 0.7255211472511292, 0.0909733772277832, 0.11355835199356079, 0.5909529328346252, 0.3701978325843811, 0.4686053991317749, 0.9226201772689819)",3.8020316724702248,
8,"(0.9460368752479553, 0.5521116256713867, 0.6026714444160461, 0.8790022730827332, 0.32852286100387573, 0.4872877597808838, 0.5885948538780212, 0.34494149684906006, 0.4006378650665283, 0.05087357759475708)",3.309574871646511,
9,"(0.12830471992492676, 0.1289377212524414, 0.20940762758255005, 0.9953835010528564, 0.2725328207015991, 0.37431228160858154, 0.11647981405258179, 0.8728796243667603, 0.4646884799003601, 0.9025643467903137)",3.0881548974628856,
10,"(0.8653138862077362, -0.3505739695966408, 0.29667942592309243, -1.0, -0.17552969829318976, -0.5399553478144792, 0.4872642838898312, -1.0, 0.2525483504096841, -1.0)",4.583258515854413,1.759431027482151
11,"(-0.23628224804997444, 0.6647918224334717, 0.3216305710375309, -0.9255854990333319, 0.15524625591933727, -0.7193037495017052, -0.5001266654580832, 0.9675027746707201, 0.29477369599044323, 0.4657906796783209)",3.4894722818096824,1.759431027482151
12,"(-0.2514287531375885, 0.7286020591855049, -0.08850526623427868, 0.13971259258687496, -0.777939023450017, 0.9727425370365381, -0.9825918301939964, 0.6034324653446674, 0.45288230665028095, -0.6804294474422932)",4.170551398418309,1.759431027482151
13,"(-0.6588457394391298, -0.7107144724577665, 0.9036962036043406, -0.9430877473205328, -0.1193927675485611, -0.3891926780343056, 0.5464591234922409, 0.673765990883112, 0.09840232692658901, 0.9991850387305021)",4.571631614557502,1.759431027482151
14,"(-0.4815271068364382, -0.6587000750005245, -0.2543885949999094, -0.7211994100362062, 0.30239162407815456, 0.21623853221535683, -0.32319329865276814, -0.6074142064899206, -0.5875248238444328, 0.9485266599804163)",3.1070902567207166,1.759431027482151
15,"(-0.9755439069122076, 0.9405030757188797, -0.5742527544498444, 0.4757473859935999, -0.4734307583421469, 0.5012126341462135, 0.7661528140306473, -0.8957619238644838, -0.18375234678387642, -0.7473406530916691)",4.849347073999935,1.759431027482151
16,"(0.8417022600769997, -0.8424063380807638, -0.4638352654874325, 0.6405525058507919, 0.4411524459719658, 0.5224280580878258, -0.0685010775923729, -0.535099595785141, -0.3020171895623207, 0.6740139108151197)",3.3476414655875146,1.759431027482151
17,"(0.09122620709240437, -0.599696759134531, -0.6772418934851885, -0.8674039375036955, -0.9415108375251293, -0.605214599519968, -0.2242897842079401, -0.6490460075438023, -0.20415333472192287, -0.3339246157556772)",3.456482825808882,1.759431027482151
18,"(-0.4567780550569296, -0.3751806151121855, -0.060334110632538795, -0.08920385129749775, -0.4173993766307831, -0.7368522305041552, 0.0070709288120269775, 0.3906968105584383, -0.5249596033245325, -0.9328317232429981)",2.376629271566342,1.759431027482151
19,"(0.1577051505446434, -0.08219341561198235, 0.8790285047143698, 0.16933923959732056, 0.3617454469203949, -0.8723070118576288, -0.56786067225039, -0.9662482533603907, -0.8294280339032412, -0.010251708328723907)",3.668930244708598,1.759431027482151
